epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7384,0.9686,0.84745,1.24712,0.75449,0.62162,0.68542,0.46012,1.15387,1.33795,1.20741,0.0011882,0.0011882,0.0011882
43,7559.41,0.96641,0.848,1.25421,0.75919,0.58108,0.65784,0.46309,1.13216,1.31965,1.18931,0.0011684,0.0011684,0.0011684
44,7734.87,0.96491,0.84735,1.25421,0.72063,0.64489,0.68253,0.46207,1.13528,1.24999,1.17604,0.0011486,0.0011486,0.0011486
45,7910.2,0.97111,0.83642,1.25225,0.65554,0.65579,0.6581,0.45015,1.15917,1.31864,1.22203,0.0011288,0.0011288,0.0011288
46,8085.83,0.95669,0.84042,1.2434,0.79172,0.61641,0.673,0.47062,1.07798,1.29205,1.17132,0.001109,0.001109,0.001109
47,8261.49,0.95318,0.83747,1.24716,0.70705,0.66863,0.69114,0.48565,1.13898,1.21521,1.17502,0.0010892,0.0010892,0.0010892
48,8436.96,0.95238,0.83358,1.24605,0.78151,0.60811,0.67899,0.45707,1.1422,1.26992,1.19385,0.0010694,0.0010694,0.0010694
49,8612.29,0.93166,0.80484,1.23071,0.8153,0.59459,0.67797,0.4829,1.09733,1.27241,1.17522,0.0010496,0.0010496,0.0010496
50,8787.58,0.94121,0.82166,1.23076,0.78628,0.68243,0.70928,0.492,1.08219,1.21086,1.13513,0.0010298,0.0010298,0.0010298
51,8963.19,0.92929,0.80963,1.23279,0.77419,0.62162,0.70487,0.49154,1.14357,1.20596,1.16686,0.00101,0.00101,0.00101
52,9138.7,0.92243,0.8101,1.22586,0.77675,0.63473,0.6921,0.48431,1.11264,1.24719,1.17072,0.0009902,0.0009902,0.0009902
53,9314.06,0.91708,0.78484,1.21274,0.8073,0.64865,0.69152,0.4843,1.09061,1.22253,1.15144,0.0009704,0.0009704,0.0009704
54,9489.39,0.90757,0.79771,1.21271,0.73786,0.66216,0.67739,0.49269,1.06893,1.19365,1.17304,0.0009506,0.0009506,0.0009506
55,9664.66,0.92607,0.79746,1.22313,0.78168,0.60135,0.63997,0.44727,1.09812,1.28377,1.1401,0.0009308,0.0009308,0.0009308
56,9839.86,0.91052,0.79272,1.21445,0.70159,0.65132,0.71211,0.47636,1.10848,1.16313,1.14843,0.000911,0.000911,0.000911
57,10015.1,0.90142,0.78625,1.20608,0.79646,0.63514,0.69396,0.48668,1.05071,1.1604,1.14084,0.0008912,0.0008912,0.0008912
58,10190.5,0.907,0.77898,1.20085,0.79112,0.67568,0.69682,0.50495,1.02703,1.16284,1.11906,0.0008714,0.0008714,0.0008714
59,10366.1,0.9015,0.77155,1.20514,0.78845,0.62959,0.70387,0.50314,1.02235,1.14252,1.11018,0.0008516,0.0008516,0.0008516
60,10541.6,0.89029,0.76173,1.19612,0.75759,0.67568,0.70036,0.50967,1.07477,1.15794,1.13859,0.0008318,0.0008318,0.0008318
61,10717.1,0.89395,0.75829,1.19788,0.77257,0.65541,0.68246,0.48862,1.07527,1.18113,1.13796,0.000812,0.000812,0.000812
62,10892.5,0.89442,0.77547,1.19815,0.75743,0.66892,0.6995,0.48892,1.07483,1.23347,1.13195,0.0007922,0.0007922,0.0007922
63,11067.9,0.88837,0.75139,1.19086,0.82946,0.62838,0.69196,0.50185,1,1.15826,1.11439,0.0007724,0.0007724,0.0007724
64,11243.3,0.87575,0.74662,1.18944,0.73541,0.63853,0.64048,0.45573,1.02236,1.21075,1.12084,0.0007526,0.0007526,0.0007526
65,11418.9,0.89138,0.75452,1.19898,0.65418,0.68243,0.67624,0.48036,1.03412,1.18349,1.10404,0.0007328,0.0007328,0.0007328
66,11594.5,0.87379,0.7384,1.18719,0.77865,0.63514,0.69761,0.51456,1.02603,1.15359,1.11568,0.000713,0.000713,0.000713
67,11770.3,0.8561,0.71431,1.17776,0.76779,0.64789,0.72604,0.53909,1.01518,1.08979,1.10344,0.0006932,0.0006932,0.0006932
68,11946,0.86518,0.73183,1.17545,0.72322,0.66216,0.71789,0.52093,0.98677,1.13816,1.10561,0.0006734,0.0006734,0.0006734
69,12121.5,0.85609,0.72804,1.17267,0.78423,0.61486,0.70354,0.51364,1.00294,1.13745,1.10955,0.0006536,0.0006536,0.0006536
70,12297.2,0.85398,0.72234,1.1781,0.75462,0.64415,0.6999,0.51557,1.01617,1.13389,1.11347,0.0006338,0.0006338,0.0006338
71,12472.6,0.85788,0.71339,1.17244,0.80751,0.62162,0.70116,0.50755,0.99734,1.0771,1.08708,0.000614,0.000614,0.000614
72,12647.9,0.86074,0.72389,1.17951,0.81612,0.65977,0.70756,0.52629,1.0113,1.1031,1.09734,0.0005942,0.0005942,0.0005942
73,12823.3,0.84838,0.71112,1.17255,0.7831,0.66216,0.72605,0.53085,0.99628,1.04831,1.10827,0.0005744,0.0005744,0.0005744
74,12998.8,0.83946,0.70689,1.15809,0.80339,0.66264,0.72713,0.54017,0.98409,1.04759,1.0863,0.0005546,0.0005546,0.0005546
75,13174.6,0.8359,0.69956,1.1516,0.81233,0.65541,0.72591,0.5417,0.95083,1.04982,1.09896,0.0005348,0.0005348,0.0005348
76,13350.4,0.83361,0.68902,1.15433,0.83188,0.63525,0.72246,0.53236,0.99842,1.09603,1.11323,0.000515,0.000515,0.000515
77,13526,0.83633,0.69125,1.15878,0.77617,0.63262,0.7174,0.54618,0.96152,1.05396,1.09188,0.0004952,0.0004952,0.0004952
78,13701.6,0.83363,0.69343,1.15877,0.75816,0.65667,0.72233,0.54573,0.94968,1.07748,1.09212,0.0004754,0.0004754,0.0004754
79,13877.2,0.82336,0.68169,1.15576,0.87193,0.62838,0.72478,0.54258,1.00833,1.04011,1.12047,0.0004556,0.0004556,0.0004556
80,14052.7,0.82547,0.67949,1.15282,0.85309,0.61486,0.72968,0.53447,0.98768,1.06241,1.12511,0.0004358,0.0004358,0.0004358
81,14228.1,0.82343,0.66658,1.15671,0.84957,0.62838,0.73399,0.52997,1.00556,1.03552,1.11419,0.000416,0.000416,0.000416
82,14403.7,0.82207,0.67459,1.14605,0.82615,0.6743,0.72767,0.54153,0.9335,1.02817,1.0891,0.0003962,0.0003962,0.0003962
83,14579.3,0.80572,0.66022,1.1462,0.8127,0.64865,0.72179,0.54224,0.9289,1.03625,1.08619,0.0003764,0.0003764,0.0003764
84,14754.9,0.81732,0.6714,1.14968,0.84278,0.66892,0.74084,0.55743,0.94374,1.01302,1.09683,0.0003566,0.0003566,0.0003566
85,14930.6,0.81524,0.67193,1.14471,0.78257,0.64865,0.73485,0.5545,0.95295,1.05351,1.08428,0.0003368,0.0003368,0.0003368
86,15106.1,0.79954,0.65693,1.139,0.83342,0.64231,0.73555,0.54821,0.93935,1.01594,1.07664,0.000317,0.000317,0.000317
87,15281.7,0.79351,0.63435,1.13342,0.82495,0.64189,0.72628,0.54385,0.96305,1.05052,1.10529,0.0002972,0.0002972,0.0002972
88,15457.2,0.79844,0.64684,1.13531,0.84727,0.63725,0.73031,0.54215,0.94538,1.00197,1.10503,0.0002774,0.0002774,0.0002774
89,15632.7,0.80298,0.64983,1.14406,0.86536,0.63514,0.74048,0.54863,0.94135,1.0143,1.09232,0.0002576,0.0002576,0.0002576
90,15808.2,0.79522,0.64302,1.13198,0.87828,0.63383,0.74486,0.55424,0.94344,1.00163,1.08997,0.0002378,0.0002378,0.0002378
91,15985.2,0.70368,0.66354,1.1314,0.67835,0.72297,0.73076,0.55723,0.92248,0.99023,1.0916,0.000218,0.000218,0.000218
92,16160.9,0.68497,0.62714,1.1304,0.85354,0.62162,0.74896,0.56223,0.93323,0.97702,1.09554,0.0001982,0.0001982,0.0001982
93,16336.7,0.66321,0.62165,1.1047,0.82093,0.65541,0.74905,0.55716,0.93197,0.98692,1.07605,0.0001784,0.0001784,0.0001784
94,16512.6,0.66585,0.60788,1.12096,0.76929,0.7027,0.73951,0.55393,0.93462,0.96655,1.08156,0.0001586,0.0001586,0.0001586
95,16688.3,0.66306,0.60764,1.1148,0.82057,0.62838,0.72942,0.55662,0.89964,0.97345,1.07053,0.0001388,0.0001388,0.0001388
96,16863.9,0.65079,0.59557,1.10858,0.76148,0.69027,0.74386,0.55491,0.92576,0.95553,1.06916,0.000119,0.000119,0.000119
97,17039.7,0.66207,0.5954,1.11503,0.7676,0.68243,0.74268,0.54666,0.91711,0.99331,1.07348,9.92e-05,9.92e-05,9.92e-05
98,17215.5,0.64441,0.58155,1.10626,0.78928,0.64189,0.71819,0.54669,0.91834,1.00207,1.06635,7.94e-05,7.94e-05,7.94e-05
99,17391,0.6494,0.58182,1.10474,0.81155,0.64865,0.74105,0.55706,0.90704,0.97652,1.06799,5.96e-05,5.96e-05,5.96e-05
100,17566.6,0.64236,0.57909,1.10025,0.8393,0.6352,0.74022,0.555,0.90015,0.97465,1.06506,3.98e-05,3.98e-05,3.98e-05
