epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,5907,1.98171,1.73616,2.40426,0.72756,0.61486,0.6258,0.42227,2.30602,2.5053,2.29389,0.0012278,0.0012278,0.0012278
41,6054.56,1.93937,1.72846,2.37239,0.79769,0.55948,0.62833,0.42904,2.18482,2.41013,2.23257,0.001208,0.001208,0.001208
42,6201.89,1.93604,1.70688,2.34559,0.72051,0.62838,0.66402,0.44378,2.20133,2.31229,2.24812,0.0011882,0.0011882,0.0011882
43,6349.31,1.92429,1.69748,2.36622,0.72584,0.60135,0.68302,0.46908,2.11054,2.22725,2.26312,0.0011684,0.0011684,0.0011684
44,6496.91,1.93125,1.71367,2.36297,0.64668,0.66892,0.65166,0.47311,2.06434,2.18654,2.1852,0.0011486,0.0011486,0.0011486
45,6644.54,1.92902,1.69212,2.35442,0.67332,0.68919,0.64704,0.45312,2.17289,2.33136,2.31874,0.0011288,0.0011288,0.0011288
46,6791.94,1.92205,1.65835,2.37039,0.6778,0.65541,0.64816,0.45755,2.16046,2.26644,2.24459,0.001109,0.001109,0.001109
47,6939.48,1.90881,1.66399,2.3613,0.77044,0.64189,0.66975,0.47946,2.12394,2.12602,2.22161,0.0010892,0.0010892,0.0010892
48,7087.21,1.90313,1.6481,2.32875,0.73755,0.65541,0.66954,0.47723,2.03555,2.19191,2.193,0.0010694,0.0010694,0.0010694
49,7236.54,1.8771,1.60364,2.31756,0.74474,0.64189,0.65867,0.46723,2.06089,2.19598,2.19187,0.0010496,0.0010496,0.0010496
50,7384.07,1.87519,1.57944,2.31365,0.78293,0.58108,0.65903,0.46063,2.0711,2.26425,2.21384,0.0010298,0.0010298,0.0010298
51,7530.99,1.85396,1.57099,2.31535,0.6657,0.72657,0.70088,0.48546,2.10571,2.1133,2.2016,0.00101,0.00101,0.00101
52,7678.64,1.84112,1.59148,2.30799,0.81787,0.58108,0.66389,0.47281,2.05963,2.1916,2.18728,0.0009902,0.0009902,0.0009902
53,7825.89,1.85741,1.61036,2.3164,0.75188,0.67568,0.70088,0.49454,2.04276,2.15333,2.15984,0.0009704,0.0009704,0.0009704
54,7973.66,1.84489,1.58467,2.31443,0.78136,0.63514,0.66071,0.45644,2.06643,2.21047,2.2217,0.0009506,0.0009506,0.0009506
55,8121.12,1.8474,1.60345,2.31598,0.7881,0.69595,0.69972,0.49464,2.08024,2.05688,2.19407,0.0009308,0.0009308,0.0009308
56,8268.55,1.81883,1.55594,2.29388,0.76015,0.66892,0.72496,0.49804,1.99739,2.01031,2.14005,0.000911,0.000911,0.000911
57,8415.87,1.82866,1.53033,2.29977,0.69016,0.66892,0.68587,0.49726,1.93721,2.02133,2.11503,0.0008912,0.0008912,0.0008912
58,8563.35,1.80465,1.50692,2.28194,0.82069,0.59459,0.73361,0.51858,1.92938,1.9675,2.13208,0.0008714,0.0008714,0.0008714
59,8711.08,1.8055,1.52348,2.29491,0.80263,0.63199,0.73194,0.505,1.98549,2.00745,2.1526,0.0008516,0.0008516,0.0008516
60,8858.05,1.81922,1.55548,2.30004,0.76309,0.67468,0.72403,0.50896,2.04446,1.95287,2.19077,0.0008318,0.0008318,0.0008318
61,9005.67,1.79035,1.528,2.27767,0.75729,0.65541,0.72672,0.51147,1.95733,1.97321,2.19858,0.000812,0.000812,0.000812
62,9153.08,1.78668,1.48021,2.27059,0.7629,0.69595,0.72418,0.50626,1.8689,1.92547,2.14575,0.0007922,0.0007922,0.0007922
63,9300.19,1.7739,1.50497,2.25632,0.75465,0.63514,0.71362,0.50651,1.99555,2.05779,2.15923,0.0007724,0.0007724,0.0007724
64,9447.83,1.79714,1.51648,2.27934,0.74426,0.66216,0.6973,0.48795,1.9667,2.07546,2.14065,0.0007526,0.0007526,0.0007526
65,9595.55,1.77085,1.44241,2.26578,0.81828,0.62838,0.70988,0.50646,1.99687,1.9614,2.14515,0.0007328,0.0007328,0.0007328
66,9742.74,1.75874,1.50175,2.25513,0.71682,0.66216,0.71836,0.4924,1.98943,1.99333,2.16191,0.000713,0.000713,0.000713
67,9890.26,1.75253,1.48189,2.26586,0.73898,0.66892,0.72224,0.52115,1.94293,1.90439,2.14673,0.0006932,0.0006932,0.0006932
68,10038.1,1.73197,1.42819,2.24416,0.72248,0.69595,0.71977,0.50601,1.94796,1.9609,2.14747,0.0006734,0.0006734,0.0006734
69,10185.5,1.74301,1.47921,2.24481,0.83502,0.64976,0.73729,0.52021,1.92673,1.96022,2.11975,0.0006536,0.0006536,0.0006536
70,10333.1,1.73399,1.44782,2.24689,0.77135,0.63825,0.68113,0.50109,1.96754,2.01762,2.1491,0.0006338,0.0006338,0.0006338
71,10480.8,1.71855,1.37921,2.23214,0.74382,0.66703,0.68328,0.50402,1.90058,2.0055,2.12657,0.000614,0.000614,0.000614
72,10628.6,1.71414,1.40607,2.22277,0.67004,0.68606,0.69696,0.50642,1.93736,2.02655,2.16023,0.0005942,0.0005942,0.0005942
73,10776.3,1.71252,1.37736,2.22265,0.78287,0.63343,0.71275,0.52196,1.94896,1.9253,2.11292,0.0005744,0.0005744,0.0005744
74,10924,1.69127,1.38395,2.20974,0.74859,0.62162,0.70108,0.52017,1.92475,1.94782,2.1211,0.0005546,0.0005546,0.0005546
75,11071.6,1.70566,1.41654,2.22537,0.785,0.64189,0.71871,0.52328,1.98036,2.04093,2.18631,0.0005348,0.0005348,0.0005348
76,11219.7,1.67532,1.35155,2.2019,0.80625,0.60135,0.69491,0.49062,1.94079,2.14842,2.11557,0.000515,0.000515,0.000515
77,11367.2,1.67754,1.32298,2.19772,0.72209,0.63514,0.67933,0.49926,1.92767,2.06018,2.18664,0.0004952,0.0004952,0.0004952
78,11515.3,1.66086,1.32361,2.20842,0.83702,0.58784,0.70367,0.50599,1.9427,1.9878,2.17928,0.0004754,0.0004754,0.0004754
79,11663,1.66022,1.30575,2.19715,0.72107,0.67568,0.71865,0.52336,1.90525,2.02321,2.12581,0.0004556,0.0004556,0.0004556
80,11810.9,1.65577,1.3112,2.18868,0.78125,0.63514,0.70661,0.52252,1.87564,2.06771,2.11984,0.0004358,0.0004358,0.0004358
81,11959,1.6685,1.30536,2.19843,0.82404,0.61486,0.70555,0.51155,1.93865,2.05933,2.15265,0.000416,0.000416,0.000416
82,12106.6,1.64191,1.30302,2.18234,0.74137,0.59459,0.66677,0.48024,1.96735,2.12489,2.12382,0.0003962,0.0003962,0.0003962
83,12254.4,1.62356,1.29021,2.18218,0.78084,0.60811,0.67647,0.50094,1.96347,2.073,2.09853,0.0003764,0.0003764,0.0003764
84,12402.7,1.63483,1.30114,2.18824,0.82388,0.63514,0.68788,0.49734,1.91235,2.00704,2.06393,0.0003566,0.0003566,0.0003566
85,12550.5,1.61602,1.25517,2.17264,0.78327,0.64865,0.68657,0.50945,1.90112,2.00843,2.05489,0.0003368,0.0003368,0.0003368
86,12698,1.60103,1.26611,2.1628,0.82805,0.61826,0.72345,0.52098,1.88561,1.96646,2.08016,0.000317,0.000317,0.000317
87,12846.4,1.6033,1.29156,2.16967,0.8492,0.57074,0.67305,0.49254,1.88102,2.11751,2.06853,0.0002972,0.0002972,0.0002972
88,12993.5,1.59967,1.23572,2.16199,0.77789,0.61486,0.70459,0.51157,1.87153,2.00847,2.08324,0.0002774,0.0002774,0.0002774
89,13141.3,1.59337,1.23088,2.15974,0.78977,0.60921,0.70099,0.50283,1.84891,2.16278,2.08327,0.0002576,0.0002576,0.0002576
90,13289.2,1.57581,1.23041,2.14516,0.81693,0.60135,0.69213,0.49479,1.82677,2.10661,2.07047,0.0002378,0.0002378,0.0002378
91,13437.3,1.33347,1.19653,2.17637,0.77609,0.67568,0.72413,0.5204,1.85436,1.97069,2.12312,0.000218,0.000218,0.000218
92,13583.9,1.29431,1.12284,2.15095,0.74289,0.66216,0.71475,0.52073,1.89313,1.93784,2.11643,0.0001982,0.0001982,0.0001982
93,13730.9,1.28277,1.09216,2.13777,0.81442,0.60811,0.72263,0.52778,1.87185,1.92956,2.1271,0.0001784,0.0001784,0.0001784
94,13877.7,1.29097,1.05776,2.14444,0.78192,0.65411,0.7309,0.53176,1.87748,1.84463,2.12515,0.0001586,0.0001586,0.0001586
95,14024.8,1.25324,1.07683,2.11953,0.80264,0.60811,0.72697,0.53701,1.86198,1.92053,2.10805,0.0001388,0.0001388,0.0001388
96,14172,1.25853,1.05408,2.1255,0.83747,0.62668,0.72201,0.52245,1.87856,1.95441,2.12369,0.000119,0.000119,0.000119
97,14318.8,1.23308,1.03525,2.11027,0.8163,0.64865,0.7269,0.52152,1.89655,1.92993,2.14025,9.92e-05,9.92e-05,9.92e-05
98,14468.2,1.24058,1.03419,2.11284,0.78672,0.64801,0.713,0.50407,1.9339,1.99856,2.17919,7.94e-05,7.94e-05,7.94e-05
99,14614.9,1.24795,1.04087,2.11058,0.80427,0.63857,0.72135,0.51677,1.91092,1.96221,2.17296,5.96e-05,5.96e-05,5.96e-05
100,14761.9,1.21466,1.02015,2.09616,0.76795,0.6261,0.70895,0.50869,1.86716,2.03241,2.15131,3.98e-05,3.98e-05,3.98e-05
