epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,3212.32,0.94785,0.84605,1.26424,0.71266,0.68709,0.66042,0.48115,1.10518,1.28685,1.17979,0.005842,0.005842,0.005842
44,3287.37,0.95248,0.855,1.27522,0.68445,0.67568,0.63099,0.43374,1.09185,1.28673,1.15894,0.005743,0.005743,0.005743
45,3361.63,0.94494,0.84047,1.26027,0.70481,0.65541,0.63308,0.44858,1.14805,1.38155,1.21349,0.005644,0.005644,0.005644
46,3436.22,0.95045,0.83917,1.26996,0.7659,0.66892,0.66685,0.44641,1.19285,1.32148,1.22894,0.005545,0.005545,0.005545
47,3510.88,0.94108,0.83482,1.26313,0.77299,0.66216,0.66852,0.45134,1.14652,1.35612,1.18039,0.005446,0.005446,0.005446
48,3584.69,0.93336,0.82152,1.24747,0.73777,0.68243,0.66704,0.48646,1.09664,1.31033,1.19797,0.005347,0.005347,0.005347
49,3658.9,0.92396,0.81126,1.24249,0.68836,0.68243,0.65903,0.44398,1.19131,1.33136,1.26669,0.005248,0.005248,0.005248
50,3732.94,0.92276,0.79851,1.24127,0.68977,0.60093,0.6572,0.46822,1.14734,1.28717,1.22678,0.005149,0.005149,0.005149
51,3807.26,0.91963,0.80025,1.2396,0.72675,0.64695,0.63942,0.45973,1.15693,1.29375,1.23018,0.00505,0.00505,0.00505
52,3881.62,0.91168,0.80971,1.2316,0.68259,0.65387,0.66929,0.46162,1.1293,1.34184,1.22432,0.004951,0.004951,0.004951
53,3955.34,0.90925,0.80835,1.23243,0.76649,0.62162,0.66199,0.46961,1.11887,1.3246,1.18191,0.004852,0.004852,0.004852
54,4029.41,0.90613,0.7938,1.2354,0.7528,0.63514,0.68674,0.47225,1.15438,1.21003,1.27109,0.004753,0.004753,0.004753
55,4103.96,0.90829,0.79205,1.23188,0.78156,0.62856,0.67609,0.48637,1.12832,1.32491,1.20401,0.004654,0.004654,0.004654
56,4178.11,0.90067,0.77734,1.22594,0.81677,0.63514,0.7091,0.50932,1.07926,1.19697,1.14497,0.004555,0.004555,0.004555
57,4251.39,0.89947,0.777,1.22674,0.74656,0.67673,0.67678,0.50501,1.07127,1.20205,1.19799,0.004456,0.004456,0.004456
58,4326.47,0.88484,0.75866,1.21064,0.78467,0.65541,0.67327,0.46562,1.10165,1.23261,1.16601,0.004357,0.004357,0.004357
59,4400.32,0.89034,0.77109,1.22349,0.75729,0.65541,0.69941,0.49777,1.13555,1.24969,1.20163,0.004258,0.004258,0.004258
60,4475.37,0.89795,0.77924,1.22805,0.71653,0.62838,0.68857,0.49113,1.08304,1.22981,1.19825,0.004159,0.004159,0.004159
61,4549.95,0.88495,0.77901,1.21556,0.79629,0.63388,0.68651,0.49874,1.10891,1.26257,1.20479,0.00406,0.00406,0.00406
62,4624,0.87522,0.75543,1.2101,0.73607,0.65955,0.68822,0.49481,1.07678,1.22424,1.21724,0.003961,0.003961,0.003961
63,4698.91,0.87371,0.76445,1.2078,0.73053,0.65541,0.67861,0.46701,1.10097,1.27137,1.21438,0.003862,0.003862,0.003862
64,4773.7,0.8872,0.75518,1.21948,0.83489,0.59459,0.70751,0.50614,1.09266,1.19923,1.1784,0.003763,0.003763,0.003763
65,4848.43,0.86765,0.74278,1.21157,0.72279,0.65186,0.68813,0.46863,1.05808,1.25423,1.12954,0.003664,0.003664,0.003664
66,4922.91,0.87094,0.75195,1.20501,0.71002,0.72973,0.68475,0.47158,1.0693,1.26948,1.15308,0.003565,0.003565,0.003565
67,4996.36,0.86465,0.7472,1.20872,0.84053,0.60545,0.7229,0.52189,1.01826,1.16929,1.14614,0.003466,0.003466,0.003466
68,5070.36,0.85495,0.73262,1.19972,0.79175,0.64224,0.7189,0.51547,1.07105,1.19349,1.14596,0.003367,0.003367,0.003367
69,5145.09,0.85687,0.74646,1.20546,0.76739,0.65541,0.72522,0.51547,1.03483,1.18673,1.15927,0.003268,0.003268,0.003268
70,5219.37,0.86204,0.74042,1.20566,0.80413,0.63514,0.70063,0.4988,1.02463,1.21643,1.17567,0.003169,0.003169,0.003169
71,5293.12,0.84911,0.71086,1.19133,0.75273,0.6582,0.68749,0.48751,1.04555,1.17323,1.18403,0.00307,0.00307,0.00307
72,5366.53,0.84734,0.72201,1.19316,0.83739,0.61486,0.69529,0.49937,1.0323,1.16675,1.15936,0.002971,0.002971,0.002971
73,5440.68,0.84599,0.70884,1.19209,0.77669,0.66892,0.71398,0.50864,1.03849,1.18595,1.17251,0.002872,0.002872,0.002872
74,5514.26,0.8357,0.70368,1.18205,0.72954,0.67568,0.69861,0.49803,1.02241,1.16049,1.17757,0.002773,0.002773,0.002773
75,5587.92,0.84085,0.7136,1.19124,0.76367,0.66216,0.69486,0.50217,1.03936,1.18908,1.1749,0.002674,0.002674,0.002674
76,5661.61,0.82638,0.69645,1.17548,0.77784,0.68608,0.6962,0.5008,1.03437,1.22059,1.13539,0.002575,0.002575,0.002575
77,5738.16,0.83302,0.68611,1.18148,0.82405,0.67568,0.71533,0.52011,1.02175,1.18813,1.18703,0.002476,0.002476,0.002476
78,5813.09,0.81598,0.68531,1.17426,0.81422,0.63514,0.70167,0.51474,1.00621,1.16915,1.16839,0.002377,0.002377,0.002377
79,5887.75,0.82521,0.67709,1.17511,0.75908,0.70252,0.72721,0.52408,1.02365,1.19126,1.1842,0.002278,0.002278,0.002278
80,5962.24,0.8202,0.67078,1.17174,0.82084,0.65541,0.72706,0.51507,1.04332,1.17326,1.17692,0.002179,0.002179,0.002179
81,6040.3,0.82346,0.67177,1.17195,0.80089,0.67947,0.7118,0.51139,1.00879,1.18099,1.16263,0.00208,0.00208,0.00208
82,6116.53,0.81465,0.67093,1.16938,0.84074,0.66216,0.7253,0.51465,1.01755,1.17419,1.1617,0.001981,0.001981,0.001981
83,6192.34,0.79921,0.66829,1.15799,0.82235,0.66216,0.73468,0.51684,1.03484,1.13862,1.17445,0.001882,0.001882,0.001882
84,6268.64,0.80721,0.66724,1.16603,0.80775,0.68132,0.71961,0.51292,0.99003,1.17269,1.12524,0.001783,0.001783,0.001783
85,6345.56,0.79887,0.64925,1.16256,0.72965,0.69298,0.71516,0.50302,1.00748,1.22394,1.13404,0.001684,0.001684,0.001684
86,6420.81,0.79332,0.64897,1.15547,0.80845,0.66892,0.74312,0.52131,1.04465,1.16732,1.1777,0.001585,0.001585,0.001585
