epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,2863.78,2.12643,1.95052,2.4014,0.66412,0.62162,0.59925,0.40684,2.17249,2.63071,2.26134,0.0012872,0.0012872,0.0012872
38,2939.93,2.10619,1.96159,2.39705,0.76902,0.58489,0.63173,0.44451,2.25754,2.52387,2.25715,0.0012674,0.0012674,0.0012674
39,3015.88,2.12086,1.95929,2.41912,0.67776,0.55424,0.57795,0.39125,2.312,2.62106,2.31447,0.0012476,0.0012476,0.0012476
40,3092.12,2.14523,1.96411,2.41896,0.72162,0.64805,0.60193,0.40671,2.34785,2.45827,2.30745,0.0012278,0.0012278,0.0012278
41,3168.55,2.11299,1.95928,2.41724,0.70521,0.61486,0.59292,0.39502,2.23535,2.62382,2.25761,0.001208,0.001208,0.001208
42,3244.85,2.09057,1.93164,2.38963,0.70411,0.58108,0.58162,0.3964,2.31358,2.48035,2.24101,0.0011882,0.0011882,0.0011882
43,3320.98,2.08983,1.89808,2.39792,0.71305,0.63514,0.62364,0.42516,2.27622,2.42974,2.29864,0.0011684,0.0011684,0.0011684
44,3397.89,2.10229,1.93064,2.40107,0.72313,0.59459,0.61137,0.42859,2.19292,2.5404,2.23002,0.0011486,0.0011486,0.0011486
45,3474.81,2.07685,1.88438,2.38666,0.71423,0.59459,0.61747,0.41875,2.22766,2.45948,2.25619,0.0011288,0.0011288,0.0011288
46,3551.33,2.10491,1.88754,2.40677,0.64618,0.60811,0.58516,0.39138,2.2853,2.53297,2.21011,0.001109,0.001109,0.001109
47,3628.26,2.05846,1.8607,2.39191,0.70986,0.57432,0.62076,0.42886,2.21836,2.49299,2.21114,0.0010892,0.0010892,0.0010892
48,3704.89,2.06493,1.85314,2.37252,0.71022,0.60811,0.62198,0.42959,2.18237,2.36535,2.1889,0.0010694,0.0010694,0.0010694
49,3780.84,2.0289,1.82353,2.36069,0.60088,0.59459,0.58615,0.4061,2.12187,2.51722,2.17861,0.0010496,0.0010496,0.0010496
50,3856.85,2.03553,1.81385,2.35831,0.65891,0.52703,0.56848,0.38629,2.2291,2.61923,2.27147,0.0010298,0.0010298,0.0010298
51,3932.78,2.01159,1.79834,2.35297,0.64287,0.60811,0.62806,0.42579,2.19876,2.40212,2.22368,0.00101,0.00101,0.00101
52,4008.65,1.99804,1.83431,2.33466,0.662,0.63514,0.62454,0.42007,2.14624,2.52096,2.2029,0.0009902,0.0009902,0.0009902
53,4085.36,2.0044,1.83113,2.33159,0.80388,0.57432,0.67498,0.45121,2.18842,2.38769,2.19274,0.0009704,0.0009704,0.0009704
54,4161.99,2.00542,1.80788,2.35216,0.66664,0.60804,0.64616,0.44444,2.20383,2.42001,2.18226,0.0009506,0.0009506,0.0009506
55,4238.82,2.02305,1.83247,2.35706,0.71522,0.64189,0.67071,0.47944,2.09658,2.34496,2.16337,0.0009308,0.0009308,0.0009308
56,4315.02,1.97271,1.76399,2.3223,0.76429,0.65726,0.67438,0.45248,2.13993,2.24372,2.17009,0.000911,0.000911,0.000911
57,4392.16,1.99808,1.7694,2.3398,0.72434,0.58108,0.62808,0.43837,2.07706,2.37761,2.16785,0.0008912,0.0008912,0.0008912
58,4468.68,1.9516,1.73699,2.31053,0.70969,0.63514,0.64902,0.43831,2.15908,2.32327,2.22386,0.0008714,0.0008714,0.0008714
59,4545.61,1.95921,1.744,2.32813,0.7499,0.62804,0.66752,0.4542,2.14337,2.29598,2.17677,0.0008516,0.0008516,0.0008516
60,4621.86,1.98731,1.78588,2.3444,0.66446,0.58874,0.61258,0.4389,2.08724,2.38414,2.16317,0.0008318,0.0008318,0.0008318
61,4698.82,1.93251,1.76387,2.31613,0.68521,0.64865,0.6707,0.46885,2.10504,2.31651,2.13022,0.000812,0.000812,0.000812
62,4775.46,1.92385,1.7178,2.31574,0.70023,0.61486,0.61264,0.44701,2.00056,2.24864,2.12083,0.0007922,0.0007922,0.0007922
63,4852.2,1.92304,1.74044,2.29917,0.72389,0.56688,0.62966,0.46384,1.9561,2.27752,2.0767,0.0007724,0.0007724,0.0007724
64,4929.31,1.94444,1.75999,2.323,0.70706,0.65237,0.64124,0.47065,2.045,2.33493,2.11645,0.0007526,0.0007526,0.0007526
65,5005.76,1.93468,1.68914,2.30901,0.64804,0.62162,0.63032,0.45353,1.99698,2.27812,2.10698,0.0007328,0.0007328,0.0007328
66,5082.93,1.92641,1.73422,2.30898,0.67967,0.64189,0.63971,0.44818,2.03885,2.27265,2.11394,0.000713,0.000713,0.000713
67,5158.48,1.92102,1.72241,2.3123,0.68462,0.58784,0.62955,0.44185,2.00301,2.33303,2.14326,0.0006932,0.0006932,0.0006932
68,5234.22,1.8942,1.68836,2.29623,0.73166,0.65541,0.67854,0.49825,1.94079,2.17772,2.09846,0.0006734,0.0006734,0.0006734
69,5310.57,1.89759,1.72551,2.30325,0.78355,0.60135,0.69582,0.48636,1.98944,2.20331,2.07268,0.0006536,0.0006536,0.0006536
70,5386.78,1.91731,1.7008,2.30256,0.69563,0.66892,0.67594,0.4797,1.95797,2.27955,2.08293,0.0006338,0.0006338,0.0006338
71,5463.56,1.87846,1.6248,2.28051,0.71417,0.65541,0.68849,0.50028,1.90276,2.13904,2.04412,0.000614,0.000614,0.000614
72,5540.84,1.88459,1.66005,2.27574,0.72402,0.63814,0.62014,0.45697,1.96806,2.2818,2.08113,0.0005942,0.0005942,0.0005942
73,5617.19,1.88017,1.64462,2.27986,0.70395,0.56757,0.60975,0.45238,1.94132,2.28092,2.05295,0.0005744,0.0005744,0.0005744
74,5694.17,1.86376,1.63407,2.27001,0.72885,0.68919,0.68107,0.50356,1.88649,2.25741,2.09516,0.0005546,0.0005546,0.0005546
75,5772.35,1.85627,1.68254,2.2783,0.67724,0.68243,0.67691,0.51441,1.90682,2.12997,2.10487,0.0005348,0.0005348,0.0005348
76,5850.64,1.84569,1.5962,2.25901,0.72883,0.67568,0.68958,0.50245,1.97023,2.18358,2.10239,0.000515,0.000515,0.000515
77,5928.71,1.8486,1.59793,2.26337,0.76011,0.62162,0.66614,0.48782,1.96781,2.16443,2.11566,0.0004952,0.0004952,0.0004952
78,6007.72,1.83012,1.60531,2.25166,0.72939,0.60135,0.64743,0.47933,1.94554,2.16831,2.0876,0.0004754,0.0004754,0.0004754
79,6085.38,1.83245,1.57421,2.25768,0.67576,0.60135,0.60789,0.4525,1.89236,2.26862,2.07343,0.0004556,0.0004556,0.0004556
80,6163.38,1.8256,1.59046,2.25545,0.73492,0.63514,0.65742,0.47024,1.90546,2.22486,2.06684,0.0004358,0.0004358,0.0004358
81,6239.03,1.83233,1.55338,2.24087,0.70335,0.65683,0.67198,0.48506,1.93565,2.16648,2.06207,0.000416,0.000416,0.000416
82,6315.59,1.80932,1.5724,2.23805,0.74367,0.64865,0.68319,0.51325,1.91038,2.17889,2.06083,0.0003962,0.0003962,0.0003962
83,6392.2,1.7901,1.56832,2.24033,0.75017,0.62162,0.66511,0.49265,1.92284,2.15758,2.0536,0.0003764,0.0003764,0.0003764
84,6468.25,1.80281,1.57752,2.2591,0.69756,0.63896,0.66735,0.48572,1.94508,2.1836,2.09093,0.0003566,0.0003566,0.0003566
85,6544.77,1.77886,1.50651,2.23507,0.77444,0.63514,0.69481,0.51348,1.8415,2.09929,2.04807,0.0003368,0.0003368,0.0003368
86,6623.7,1.77689,1.54751,2.22925,0.75623,0.63514,0.67045,0.49488,1.84638,2.17352,2.02843,0.000317,0.000317,0.000317
87,6701.87,1.7829,1.55884,2.23717,0.65759,0.67478,0.68128,0.49709,1.92146,2.11766,2.05914,0.0002972,0.0002972,0.0002972
88,6781.34,1.7633,1.52202,2.22511,0.63994,0.6605,0.66228,0.48551,1.91875,2.13184,2.07817,0.0002774,0.0002774,0.0002774
89,6861.06,1.76143,1.51006,2.23077,0.65573,0.6821,0.6943,0.51261,1.86767,2.05131,2.05288,0.0002576,0.0002576,0.0002576
90,6942.35,1.75563,1.51161,2.21432,0.73563,0.61486,0.67587,0.49182,1.92891,2.12266,2.10275,0.0002378,0.0002378,0.0002378
91,7019.99,1.56163,1.5347,2.30613,0.73919,0.63196,0.66777,0.47474,1.91431,2.16769,2.06519,0.000218,0.000218,0.000218
92,7094.42,1.52597,1.46888,2.29168,0.77682,0.58108,0.67153,0.49516,1.87489,2.15221,2.06412,0.0001982,0.0001982,0.0001982
93,7167.32,1.4859,1.44737,2.26226,0.68121,0.64972,0.6669,0.49473,1.831,2.10152,2.05533,0.0001784,0.0001784,0.0001784
94,7241.34,1.50044,1.42323,2.277,0.70678,0.60261,0.66894,0.50025,1.8253,2.0695,2.0364,0.0001586,0.0001586,0.0001586
95,7314.86,1.48382,1.40808,2.27019,0.70865,0.62838,0.67434,0.49449,1.83602,2.12212,2.04248,0.0001388,0.0001388,0.0001388
96,7386.84,1.48175,1.37366,2.26316,0.83322,0.56757,0.66913,0.49654,1.83725,2.07434,2.05286,0.000119,0.000119,0.000119
97,7459.95,1.45541,1.39017,2.25741,0.77239,0.62162,0.71147,0.53005,1.82359,2.02332,2.03028,9.92e-05,9.92e-05,9.92e-05
98,7532.94,1.45729,1.37316,2.24621,0.75616,0.62838,0.69154,0.51261,1.84681,2.02787,2.04796,7.94e-05,7.94e-05,7.94e-05
99,7605.44,1.46248,1.37892,2.25611,0.78376,0.58784,0.6791,0.49986,1.83128,2.08758,2.03812,5.96e-05,5.96e-05,5.96e-05
100,7678.95,1.4453,1.36676,2.24569,0.80746,0.62838,0.70239,0.51031,1.8467,2.01672,2.04671,3.98e-05,3.98e-05,3.98e-05
