epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,5636.72,0.93025,0.8316,1.20955,0.72385,0.66892,0.66537,0.47577,1.07287,1.24267,1.15315,0.00604,0.00604,0.00604
42,5773.94,0.92725,0.81824,1.19785,0.77835,0.66438,0.67933,0.46959,1.06406,1.1494,1.10743,0.005941,0.005941,0.005941
43,5910.83,0.92552,0.81289,1.2014,0.81634,0.59459,0.69824,0.50274,1.0383,1.14244,1.09119,0.005842,0.005842,0.005842
44,6047.82,0.9283,0.82147,1.2028,0.78585,0.63514,0.68621,0.47478,1.07415,1.14247,1.15,0.005743,0.005743,0.005743
45,6184.35,0.92016,0.8134,1.2,0.79868,0.66216,0.69644,0.49458,1.05793,1.19339,1.13746,0.005644,0.005644,0.005644
46,6321.11,0.92563,0.79962,1.20852,0.75126,0.64189,0.65008,0.4473,1.09901,1.26601,1.1571,0.005545,0.005545,0.005545
47,6458.65,0.91355,0.79714,1.20188,0.80084,0.66892,0.684,0.47154,1.05991,1.13077,1.11132,0.005446,0.005446,0.005446
48,6595.52,0.91548,0.79846,1.18624,0.80032,0.62162,0.63117,0.45279,1.04081,1.17579,1.10914,0.005347,0.005347,0.005347
49,6732.49,0.90575,0.77714,1.181,0.74001,0.68919,0.65486,0.44217,1.01335,1.1814,1.08648,0.005248,0.005248,0.005248
50,6869.33,0.89841,0.76902,1.17823,0.8118,0.67568,0.70618,0.49378,0.99682,1.06208,1.1017,0.005149,0.005149,0.005149
51,7006.37,0.89488,0.7671,1.17786,0.71561,0.67568,0.66693,0.4688,1.02155,1.16123,1.10648,0.00505,0.00505,0.00505
52,7143.28,0.89039,0.77794,1.17403,0.72914,0.69119,0.70461,0.47242,1.04681,1.15389,1.11649,0.004951,0.004951,0.004951
53,7280.22,0.88907,0.77802,1.17621,0.80492,0.65541,0.6972,0.49399,0.99916,1.08601,1.06795,0.004852,0.004852,0.004852
54,7417.09,0.88295,0.76675,1.17514,0.78696,0.67568,0.7197,0.49582,1.00864,1.11481,1.13796,0.004753,0.004753,0.004753
55,7554.27,0.8833,0.76243,1.17044,0.79002,0.67568,0.72077,0.50369,0.9828,1.01379,1.09934,0.004654,0.004654,0.004654
56,7691.67,0.87156,0.74522,1.16333,0.83344,0.67618,0.72634,0.4972,1.01854,1.07084,1.08828,0.004555,0.004555,0.004555
57,7828.76,0.88087,0.75266,1.17133,0.81625,0.66033,0.70666,0.50245,1.01319,1.08227,1.10248,0.004456,0.004456,0.004456
58,7965.84,0.86778,0.72045,1.15951,0.78918,0.68243,0.73562,0.51437,0.97211,1.05849,1.08443,0.004357,0.004357,0.004357
59,8103.04,0.87165,0.7358,1.16735,0.81343,0.66216,0.70138,0.4639,1.0535,1.13772,1.09828,0.004258,0.004258,0.004258
60,8239.94,0.87454,0.7495,1.16865,0.73114,0.71622,0.72832,0.53471,0.97922,1.04138,1.07105,0.004159,0.004159,0.004159
61,8377.37,0.86103,0.73908,1.15498,0.80758,0.68919,0.70531,0.50828,0.9996,1.09475,1.10101,0.00406,0.00406,0.00406
62,8514.16,0.85878,0.72542,1.15807,0.8599,0.66357,0.73662,0.50988,0.97606,1.07505,1.08332,0.003961,0.003961,0.003961
63,8651.63,0.85554,0.72346,1.14889,0.80074,0.64865,0.69355,0.48567,1.00955,1.10676,1.10279,0.003862,0.003862,0.003862
64,8788.73,0.86728,0.73531,1.16149,0.8382,0.65541,0.7257,0.50942,0.97065,1.04223,1.08636,0.003763,0.003763,0.003763
65,8925.84,0.84255,0.7035,1.15147,0.76569,0.71622,0.73763,0.52196,0.96727,1.04449,1.05931,0.003664,0.003664,0.003664
66,9063.33,0.84926,0.72144,1.15018,0.84656,0.72973,0.75914,0.51559,0.97626,0.99588,1.08087,0.003565,0.003565,0.003565
67,9200.38,0.8363,0.71124,1.15306,0.86355,0.64144,0.72444,0.51636,0.96364,1.02863,1.08465,0.003466,0.003466,0.003466
68,9337.15,0.84066,0.69979,1.14169,0.78875,0.68243,0.73127,0.53614,0.95917,0.9761,1.06265,0.003367,0.003367,0.003367
69,9474.16,0.83108,0.71371,1.13969,0.80611,0.66216,0.73988,0.54241,0.93339,1.03599,1.04263,0.003268,0.003268,0.003268
70,9611.45,0.83384,0.69657,1.14585,0.86526,0.63514,0.71271,0.51611,0.99375,1.04551,1.10029,0.003169,0.003169,0.003169
71,9751.22,0.82066,0.67143,1.13273,0.78844,0.70508,0.72563,0.54327,0.93998,1.0213,1.05767,0.00307,0.00307,0.00307
72,9888.46,0.81926,0.67993,1.13241,0.80557,0.64189,0.72069,0.52963,0.93291,1.00638,1.05465,0.002971,0.002971,0.002971
73,10025.4,0.82535,0.6763,1.13491,0.81336,0.64778,0.70322,0.51429,0.94569,1.0626,1.05367,0.002872,0.002872,0.002872
74,10162.5,0.81078,0.66614,1.12569,0.82479,0.66794,0.70694,0.50328,0.94412,1.03355,1.07612,0.002773,0.002773,0.002773
75,10299.7,0.81478,0.68673,1.13724,0.81792,0.70946,0.74745,0.5254,0.94455,0.99775,1.07631,0.002674,0.002674,0.002674
76,10436.9,0.8081,0.65261,1.12429,0.89384,0.62838,0.7019,0.50068,0.94064,1.07611,1.09891,0.002575,0.002575,0.002575
77,10574.1,0.81059,0.65173,1.12303,0.86205,0.65541,0.71961,0.51384,0.92377,1.02057,1.07479,0.002476,0.002476,0.002476
78,10711.4,0.79811,0.65216,1.12134,0.84397,0.65787,0.71267,0.51227,0.94268,1.00483,1.07362,0.002377,0.002377,0.002377
79,10848.6,0.80087,0.6418,1.11818,0.80823,0.68919,0.73098,0.52491,0.92987,1.00318,1.06812,0.002278,0.002278,0.002278
80,10985.5,0.79184,0.63768,1.11428,0.78301,0.73649,0.74244,0.53087,0.9038,0.96634,1.03162,0.002179,0.002179,0.002179
81,11123.2,0.80442,0.62992,1.11852,0.87858,0.64865,0.71284,0.51102,0.93867,1.03746,1.07677,0.00208,0.00208,0.00208
82,11260.5,0.7945,0.63747,1.11398,0.82753,0.67568,0.71677,0.51402,0.92266,1.00342,1.06103,0.001981,0.001981,0.001981
83,11397.8,0.77904,0.63073,1.10575,0.84906,0.66216,0.73983,0.5151,0.90919,0.99384,1.04081,0.001882,0.001882,0.001882
84,11535.3,0.78666,0.62807,1.11288,0.85383,0.66216,0.74243,0.52953,0.92553,1.00442,1.04657,0.001783,0.001783,0.001783
85,11672.5,0.77956,0.61503,1.1091,0.82338,0.65541,0.73087,0.53476,0.87258,0.96498,1.00326,0.001684,0.001684,0.001684
86,11809.9,0.77498,0.6173,1.10328,0.87041,0.63536,0.71638,0.52122,0.87463,1.02946,1.01536,0.001585,0.001585,0.001585
87,11947.1,0.77086,0.626,1.10369,0.77285,0.73564,0.72887,0.52311,0.90392,0.98517,1.06982,0.001486,0.001486,0.001486
88,12084.3,0.77005,0.60955,1.10207,0.78604,0.72973,0.74088,0.54054,0.8691,0.95777,1.0428,0.001387,0.001387,0.001387
89,12221.7,0.76974,0.61186,1.09914,0.8362,0.68989,0.74615,0.54016,0.87587,0.98766,1.04116,0.001288,0.001288,0.001288
90,12358.9,0.75324,0.59853,1.0923,0.7718,0.70844,0.71703,0.52001,0.87967,0.99611,1.02861,0.001189,0.001189,0.001189
91,12496.4,0.64797,0.59221,1.09444,0.91322,0.63995,0.75281,0.53642,0.86705,0.95435,1.04679,0.00109,0.00109,0.00109
92,12632.9,0.63024,0.56034,1.08343,0.74401,0.72297,0.72587,0.52299,0.89395,1.01164,1.04932,0.000991,0.000991,0.000991
93,12769.6,0.62354,0.55535,1.07442,0.77004,0.7027,0.71959,0.52338,0.86586,1.01018,1.03806,0.000892,0.000892,0.000892
94,12906,0.62492,0.54287,1.07829,0.78525,0.72973,0.7347,0.52445,0.8719,0.97874,1.03128,0.000793,0.000793,0.000793
95,13042.4,0.6106,0.53511,1.07454,0.8064,0.72973,0.73871,0.52933,0.86104,0.96893,1.02361,0.000694,0.000694,0.000694
96,13179.3,0.60705,0.53012,1.06678,0.80022,0.72297,0.74316,0.53427,0.86937,0.94736,1.02812,0.000595,0.000595,0.000595
97,13315.7,0.59508,0.51484,1.06535,0.78693,0.71622,0.72819,0.53877,0.86861,0.96177,1.01556,0.000496,0.000496,0.000496
98,13451.9,0.59504,0.51109,1.05999,0.76471,0.72973,0.72803,0.5286,0.88093,0.98168,1.03376,0.000397,0.000397,0.000397
99,13588.9,0.59457,0.51287,1.05866,0.82157,0.71557,0.7433,0.53121,0.87768,0.97253,1.03769,0.000298,0.000298,0.000298
100,13725.8,0.57979,0.50618,1.05467,0.79635,0.73649,0.74939,0.53568,0.87497,0.96335,1.03241,0.000199,0.000199,0.000199
