epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3049.24,0.99602,0.903,1.26198,0.69079,0.63514,0.60937,0.43373,1.20057,1.43279,1.2091,0.0011882,0.0011882,0.0011882
43,3121.62,1.00227,0.90062,1.27794,0.76507,0.60811,0.65609,0.45757,1.16309,1.31484,1.23225,0.0011684,0.0011684,0.0011684
44,3194.7,1.01429,0.91215,1.28517,0.75234,0.61576,0.64083,0.44217,1.2003,1.45884,1.24564,0.0011486,0.0011486,0.0011486
45,3268.71,1.00398,0.88724,1.26999,0.78874,0.60811,0.66696,0.45338,1.19399,1.41482,1.23592,0.0011288,0.0011288,0.0011288
46,3349.01,0.99758,0.89219,1.27706,0.71885,0.65648,0.67026,0.45238,1.19802,1.36021,1.22318,0.001109,0.001109,0.001109
47,3428.99,0.99155,0.8893,1.27661,0.75828,0.65541,0.65841,0.44164,1.15992,1.33933,1.1915,0.0010892,0.0010892,0.0010892
48,3507.48,0.98741,0.87886,1.26172,0.77626,0.66216,0.64403,0.45066,1.25789,1.35927,1.23801,0.0010694,0.0010694,0.0010694
49,3583.69,0.9785,0.85843,1.25567,0.72695,0.61486,0.60785,0.4272,1.15392,1.37015,1.17856,0.0010496,0.0010496,0.0010496
50,3657.29,0.9639,0.84726,1.24466,0.67062,0.63283,0.62595,0.46116,1.14733,1.34602,1.18692,0.0010298,0.0010298,0.0010298
51,3732.91,0.95795,0.8499,1.24922,0.76227,0.62162,0.65087,0.43688,1.17507,1.36422,1.19514,0.00101,0.00101,0.00101
52,3808.65,0.95476,0.85339,1.24085,0.72561,0.64865,0.6466,0.45665,1.14815,1.36244,1.18967,0.0009902,0.0009902,0.0009902
53,3884.23,0.95654,0.85051,1.23949,0.79388,0.60811,0.65948,0.46466,1.17223,1.30324,1.19476,0.0009704,0.0009704,0.0009704
54,3961,0.97059,0.84999,1.24985,0.7801,0.59459,0.61882,0.43126,1.15761,1.34312,1.21869,0.0009506,0.0009506,0.0009506
55,4036,0.95925,0.84556,1.24342,0.73195,0.64189,0.65273,0.47859,1.17373,1.34265,1.18515,0.0009308,0.0009308,0.0009308
56,4111.74,0.94787,0.83076,1.23538,0.79897,0.64865,0.67767,0.46801,1.13262,1.22833,1.19113,0.000911,0.000911,0.000911
57,4188.82,0.94935,0.83562,1.23846,0.65398,0.70236,0.6595,0.4695,1.14071,1.27693,1.1759,0.0008912,0.0008912,0.0008912
58,4265.26,0.93375,0.80903,1.22585,0.75422,0.65541,0.6601,0.47313,1.1261,1.26135,1.16604,0.0008714,0.0008714,0.0008714
59,4341.83,0.93544,0.81208,1.23267,0.76443,0.63585,0.68014,0.4838,1.14719,1.29285,1.1494,0.0008516,0.0008516,0.0008516
60,4416.88,0.94322,0.8264,1.23802,0.76166,0.64778,0.67805,0.49727,1.12914,1.23645,1.1778,0.0008318,0.0008318,0.0008318
61,4492.57,0.92261,0.8207,1.2205,0.77123,0.64189,0.6547,0.46032,1.1606,1.31282,1.25716,0.000812,0.000812,0.000812
62,4568.23,0.92409,0.80625,1.22354,0.75633,0.68243,0.67748,0.4886,1.08178,1.28472,1.17445,0.0007922,0.0007922,0.0007922
63,4644.62,0.92272,0.81397,1.22037,0.72244,0.65541,0.6768,0.50253,1.08387,1.24856,1.16577,0.0007724,0.0007724,0.0007724
64,4720.81,0.93066,0.81411,1.22659,0.71559,0.67568,0.6781,0.48803,1.11562,1.22774,1.18048,0.0007526,0.0007526,0.0007526
65,4795.63,0.91062,0.79515,1.21872,0.70047,0.68243,0.6632,0.4934,1.08125,1.18991,1.13354,0.0007328,0.0007328,0.0007328
66,4870.79,0.92167,0.81132,1.21922,0.8172,0.63433,0.6892,0.49466,1.11463,1.23904,1.16689,0.000713,0.000713,0.000713
67,4945.9,0.91473,0.79753,1.22488,0.75186,0.67561,0.6976,0.50688,1.0891,1.22865,1.15681,0.0006932,0.0006932,0.0006932
68,5021.17,0.90215,0.78797,1.20488,0.78007,0.64707,0.68575,0.49998,1.08189,1.23049,1.15692,0.0006734,0.0006734,0.0006734
69,5094.91,0.90758,0.80268,1.21604,0.73278,0.67568,0.69452,0.49569,1.11666,1.18489,1.18922,0.0006536,0.0006536,0.0006536
70,5168.93,0.90781,0.79448,1.21545,0.77704,0.66892,0.6977,0.49957,1.11471,1.219,1.16243,0.0006338,0.0006338,0.0006338
71,5242.01,0.89394,0.7653,1.20363,0.77029,0.63442,0.70581,0.51421,1.06934,1.17867,1.15486,0.000614,0.000614,0.000614
72,5313.84,0.89678,0.77614,1.20577,0.7798,0.62211,0.68637,0.49836,1.07096,1.22095,1.13474,0.0005942,0.0005942,0.0005942
73,5387.11,0.90093,0.77501,1.20952,0.79803,0.64074,0.69053,0.50949,1.07908,1.22564,1.15565,0.0005744,0.0005744,0.0005744
74,5460.76,0.89077,0.76646,1.19876,0.79223,0.62162,0.69013,0.50834,1.05854,1.20031,1.13677,0.0005546,0.0005546,0.0005546
75,5535.22,0.88327,0.77571,1.20134,0.78891,0.60606,0.69258,0.51333,1.06256,1.1956,1.13923,0.0005348,0.0005348,0.0005348
76,5609.39,0.8738,0.74873,1.19125,0.79688,0.62162,0.69593,0.51023,1.06729,1.18591,1.14911,0.000515,0.000515,0.000515
77,5681.3,0.88565,0.74406,1.19419,0.75481,0.66564,0.69618,0.5121,1.04152,1.1812,1.133,0.0004952,0.0004952,0.0004952
78,5753.15,0.87342,0.74435,1.19237,0.78964,0.62838,0.69498,0.51554,1.03509,1.19801,1.14001,0.0004754,0.0004754,0.0004754
79,5824.01,0.87993,0.74137,1.19326,0.7601,0.63514,0.69918,0.52679,1.03895,1.19442,1.14161,0.0004556,0.0004556,0.0004556
80,5896.82,0.87129,0.7409,1.18611,0.8255,0.64189,0.72526,0.53001,1.05231,1.19317,1.16468,0.0004358,0.0004358,0.0004358
81,5971.16,0.87034,0.72575,1.18425,0.78262,0.65541,0.69321,0.52017,1.03238,1.20201,1.1587,0.000416,0.000416,0.000416
82,6045.75,0.86135,0.73685,1.18409,0.7247,0.68243,0.71712,0.51753,1.06051,1.17013,1.14227,0.0003962,0.0003962,0.0003962
83,6119.82,0.85431,0.72803,1.17684,0.74801,0.68195,0.70142,0.50345,1.08047,1.1895,1.1459,0.0003764,0.0003764,0.0003764
84,6195.98,0.8641,0.73118,1.18971,0.75371,0.66892,0.69729,0.51846,1.0487,1.21308,1.1349,0.0003566,0.0003566,0.0003566
85,6271.36,0.84798,0.70834,1.1776,0.81864,0.64051,0.71086,0.52429,1.03931,1.16003,1.12432,0.0003368,0.0003368,0.0003368
86,6346.13,0.8468,0.72122,1.17324,0.84491,0.62576,0.69591,0.52162,1.033,1.14872,1.17225,0.000317,0.000317,0.000317
87,6422.42,0.84974,0.72699,1.18065,0.75023,0.64865,0.71656,0.52579,1.04833,1.17311,1.14785,0.0002972,0.0002972,0.0002972
88,6497.98,0.8416,0.71346,1.17649,0.83607,0.58108,0.69195,0.50042,1.03941,1.19158,1.14025,0.0002774,0.0002774,0.0002774
89,6573.8,0.8425,0.70903,1.1758,0.80262,0.62838,0.7217,0.53178,1.01732,1.15948,1.14643,0.0002576,0.0002576,0.0002576
90,6649.97,0.83492,0.70903,1.16944,0.77899,0.64865,0.70473,0.52112,1.02191,1.1443,1.12823,0.0002378,0.0002378,0.0002378
91,6721.78,0.74727,0.739,1.17143,0.71788,0.68243,0.6939,0.50903,1.0136,1.13892,1.12578,0.000218,0.000218,0.000218
92,6792.14,0.73938,0.71403,1.16426,0.75141,0.65358,0.70181,0.52041,1.02401,1.14836,1.12338,0.0001982,0.0001982,0.0001982
93,6861.26,0.71957,0.69801,1.14975,0.72129,0.68919,0.70433,0.51961,0.98596,1.11853,1.09789,0.0001784,0.0001784,0.0001784
94,6930.29,0.7309,0.69611,1.16336,0.75576,0.69595,0.72599,0.53214,0.99354,1.10962,1.09928,0.0001586,0.0001586,0.0001586
95,7000.25,0.71907,0.69044,1.15668,0.78096,0.65043,0.71071,0.52792,1.00296,1.11732,1.11355,0.0001388,0.0001388,0.0001388
96,7070.82,0.71515,0.67665,1.15267,0.81954,0.61369,0.70942,0.52769,0.98139,1.11899,1.10542,0.000119,0.000119,0.000119
97,7139.33,0.69847,0.67648,1.14359,0.76179,0.66216,0.71709,0.53582,0.96733,1.08771,1.09105,9.92e-05,9.92e-05,9.92e-05
98,7208,0.70116,0.67062,1.13981,0.74066,0.6561,0.71005,0.52855,0.97685,1.10051,1.10615,7.94e-05,7.94e-05,7.94e-05
99,7276.59,0.70538,0.67738,1.14452,0.73478,0.68919,0.71669,0.53177,0.98923,1.11214,1.11594,5.96e-05,5.96e-05,5.96e-05
100,7344.15,0.69384,0.67002,1.13966,0.75914,0.67568,0.71477,0.53173,0.98319,1.11072,1.10753,3.98e-05,3.98e-05,3.98e-05
