epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,3483.88,1.09844,0.99825,1.31246,0.67276,0.60811,0.59201,0.37826,1.27614,1.45787,1.24021,0.001505,0.001505,0.001505
27,3617.05,1.09083,0.9872,1.31251,0.67809,0.61486,0.57448,0.35823,1.25622,1.47582,1.2387,0.0014852,0.0014852,0.0014852
28,3749.41,1.09683,1.0031,1.31231,0.70259,0.58108,0.60856,0.39576,1.30908,1.36368,1.23237,0.0014654,0.0014654,0.0014654
29,3881.19,1.06547,0.96895,1.30147,0.68477,0.64582,0.6195,0.41404,1.1779,1.41819,1.22617,0.0014456,0.0014456,0.0014456
30,4019.29,1.0572,0.94857,1.28539,0.7327,0.61486,0.62981,0.43084,1.1645,1.39998,1.20573,0.0014258,0.0014258,0.0014258
31,4156.82,1.0611,0.9534,1.29323,0.72813,0.57908,0.62427,0.40853,1.19096,1.36762,1.23181,0.001406,0.001406,0.001406
32,4288.46,1.04235,0.94823,1.27624,0.64474,0.63766,0.57355,0.39908,1.1714,1.43302,1.20442,0.0013862,0.0013862,0.0013862
33,4420.46,1.03952,0.9416,1.2812,0.73721,0.60135,0.6242,0.43475,1.18194,1.36884,1.24046,0.0013664,0.0013664,0.0013664
34,4557.95,1.02471,0.93668,1.26989,0.69815,0.65541,0.62054,0.40907,1.20068,1.30723,1.19069,0.0013466,0.0013466,0.0013466
35,4690.06,1.01119,0.90762,1.2598,0.68987,0.61623,0.61597,0.42343,1.18285,1.3495,1.20285,0.0013268,0.0013268,0.0013268
36,4821.77,1.02318,0.92129,1.26755,0.68741,0.66864,0.64283,0.43369,1.09694,1.32113,1.16529,0.001307,0.001307,0.001307
37,4959.72,0.98762,0.89239,1.24154,0.71859,0.64865,0.65377,0.45453,1.14031,1.30508,1.16932,0.0012872,0.0012872,0.0012872
38,5091.91,0.97837,0.88858,1.23412,0.7045,0.67568,0.624,0.421,1.09377,1.28504,1.15266,0.0012674,0.0012674,0.0012674
39,5223.4,0.98242,0.89069,1.24576,0.69648,0.64865,0.65281,0.44982,1.1391,1.30004,1.18777,0.0012476,0.0012476,0.0012476
40,5355.44,1.00975,0.89379,1.25459,0.67036,0.61834,0.62076,0.44313,1.13265,1.26082,1.19262,0.0012278,0.0012278,0.0012278
41,5487.06,0.97486,0.8867,1.23692,0.74958,0.57432,0.63379,0.44345,1.15502,1.30941,1.20705,0.001208,0.001208,0.001208
42,5618.47,0.9732,0.87177,1.22439,0.72781,0.63236,0.65205,0.44833,1.09306,1.24342,1.16984,0.0011882,0.0011882,0.0011882
43,5750.69,0.96993,0.87229,1.23413,0.71464,0.62611,0.64517,0.45395,1.0929,1.20276,1.17833,0.0011684,0.0011684,0.0011684
44,5882.28,0.97491,0.87442,1.23326,0.74724,0.62162,0.66595,0.47453,1.04879,1.18017,1.15202,0.0011486,0.0011486,0.0011486
45,6014.2,0.97162,0.85509,1.22588,0.74458,0.63514,0.64206,0.45917,1.07219,1.22184,1.16478,0.0011288,0.0011288,0.0011288
46,6146.49,0.96603,0.85163,1.2319,0.70264,0.62838,0.6366,0.43973,1.12185,1.23751,1.18767,0.001109,0.001109,0.001109
47,6284.35,0.95653,0.84536,1.22674,0.73679,0.68243,0.64611,0.45157,1.09284,1.25778,1.13102,0.0010892,0.0010892,0.0010892
48,6422.46,0.95628,0.83638,1.21284,0.70045,0.67568,0.61971,0.44498,1.08352,1.19627,1.12558,0.0010694,0.0010694,0.0010694
49,6560.33,0.94202,0.81802,1.20577,0.75433,0.66216,0.6359,0.4365,1.05033,1.21216,1.15196,0.0010496,0.0010496,0.0010496
50,6692.79,0.93135,0.80966,1.20371,0.70931,0.64865,0.63773,0.44899,1.05602,1.23872,1.13962,0.0010298,0.0010298,0.0010298
51,6830.33,0.93094,0.80605,1.20447,0.66377,0.66694,0.6344,0.44411,1.04401,1.21847,1.12719,0.00101,0.00101,0.00101
52,6962.57,0.93157,0.81343,1.19697,0.74304,0.61486,0.65482,0.44035,1.0737,1.23608,1.11847,0.0009902,0.0009902,0.0009902
53,7094.6,0.92871,0.8211,1.19759,0.76989,0.61038,0.66427,0.47616,1.04451,1.18842,1.0972,0.0009704,0.0009704,0.0009704
54,7227.31,0.93114,0.81382,1.20109,0.77518,0.62162,0.64745,0.43066,1.10482,1.22656,1.15491,0.0009506,0.0009506,0.0009506
55,7364.68,0.93193,0.8091,1.19946,0.8212,0.62838,0.68055,0.48585,1.01899,1.15475,1.10208,0.0009308,0.0009308,0.0009308
56,7503.93,0.91035,0.78119,1.18464,0.73457,0.67317,0.69626,0.48977,1.01337,1.1214,1.08037,0.000911,0.000911,0.000911
57,7643.49,0.91824,0.79032,1.19261,0.74751,0.65541,0.68066,0.47287,0.98665,1.20281,1.08502,0.0008912,0.0008912,0.0008912
58,7781.25,0.90043,0.76883,1.18045,0.77603,0.68243,0.68588,0.47327,1.00721,1.11088,1.11424,0.0008714,0.0008714,0.0008714
59,7913.12,0.90598,0.77996,1.18954,0.8118,0.64121,0.67249,0.47648,1.00092,1.14524,1.09878,0.0008516,0.0008516,0.0008516
60,8050.55,0.91307,0.79367,1.19679,0.77872,0.63514,0.65463,0.46007,1.01851,1.15549,1.11956,0.0008318,0.0008318,0.0008318
61,8182.42,0.89735,0.77546,1.17837,0.75945,0.66131,0.65579,0.47079,1.01294,1.14185,1.12551,0.000812,0.000812,0.000812
62,8314.27,0.89785,0.7611,1.18013,0.69961,0.69595,0.67867,0.49202,0.98577,1.09133,1.0941,0.0007922,0.0007922,0.0007922
63,8452.88,0.89802,0.77308,1.17647,0.79816,0.62162,0.68311,0.4906,0.96628,1.08541,1.08838,0.0007724,0.0007724,0.0007724
64,8587.61,0.90394,0.77529,1.18583,0.69253,0.66892,0.66935,0.46482,0.99032,1.12247,1.09495,0.0007526,0.0007526,0.0007526
65,8719.33,0.88783,0.74729,1.17726,0.7642,0.63514,0.66385,0.48026,0.9561,1.10952,1.0838,0.0007328,0.0007328,0.0007328
66,8856.32,0.88299,0.76808,1.17114,0.72,0.67762,0.70151,0.49757,1.00169,1.08767,1.1097,0.000713,0.000713,0.000713
67,8993.04,0.88094,0.75354,1.17571,0.6844,0.65541,0.66478,0.4836,0.98962,1.11467,1.09601,0.0006932,0.0006932,0.0006932
68,9125.18,0.86897,0.7464,1.16042,0.77348,0.64603,0.69123,0.48496,0.96272,1.09277,1.0645,0.0006734,0.0006734,0.0006734
69,9256.48,0.87366,0.7607,1.16739,0.7708,0.68919,0.71022,0.49881,1.00543,1.06969,1.10726,0.0006536,0.0006536,0.0006536
70,9393.99,0.87446,0.73993,1.16742,0.77823,0.66216,0.67027,0.49448,0.95577,1.06769,1.07424,0.0006338,0.0006338,0.0006338
71,9526.79,0.8591,0.71819,1.15682,0.79697,0.64189,0.70644,0.51532,0.9441,1.03396,1.09563,0.000614,0.000614,0.000614
72,9663.7,0.8616,0.73404,1.15893,0.75488,0.60344,0.66468,0.49389,0.95251,1.06881,1.06607,0.0005942,0.0005942,0.0005942
73,9800.71,0.86891,0.72627,1.16224,0.80351,0.62162,0.67894,0.50242,0.97199,1.08398,1.08886,0.0005744,0.0005744,0.0005744
74,9937.49,0.84851,0.72158,1.15066,0.8058,0.64486,0.7264,0.51853,0.95719,1.05269,1.09492,0.0005546,0.0005546,0.0005546
75,10074.5,0.85217,0.73207,1.15821,0.75556,0.66833,0.70074,0.51469,0.94788,1.0509,1.08461,0.0005348,0.0005348,0.0005348
76,10206.6,0.8437,0.69846,1.1463,0.75677,0.65541,0.69921,0.48964,0.99696,1.09602,1.08655,0.000515,0.000515,0.000515
77,10338,0.84874,0.69777,1.14807,0.80734,0.65541,0.7204,0.52152,0.99364,1.07701,1.09795,0.0004952,0.0004952,0.0004952
78,10475.4,0.83984,0.69214,1.14317,0.80162,0.64189,0.70306,0.52019,0.94302,1.06466,1.08273,0.0004754,0.0004754,0.0004754
79,10612,0.84498,0.68409,1.145,0.81709,0.60369,0.68367,0.50717,0.95531,1.04769,1.08389,0.0004556,0.0004556,0.0004556
80,10748.4,0.83462,0.6908,1.14015,0.81415,0.64189,0.68753,0.50792,0.94176,1.06551,1.07261,0.0004358,0.0004358,0.0004358
81,10885.3,0.83838,0.6777,1.13865,0.84194,0.63514,0.71625,0.51959,0.91778,1.04869,1.07236,0.000416,0.000416,0.000416
82,11016.8,0.82792,0.6872,1.13543,0.77651,0.65735,0.72025,0.5286,0.92634,1.02492,1.07394,0.0003962,0.0003962,0.0003962
83,11153.5,0.814,0.68202,1.12707,0.84847,0.62838,0.70377,0.50742,0.95867,1.05699,1.07757,0.0003764,0.0003764,0.0003764
84,11290.1,0.8269,0.68719,1.13927,0.74875,0.66892,0.70164,0.52134,0.9407,1.04447,1.06408,0.0003566,0.0003566,0.0003566
85,11421.5,0.81482,0.66245,1.13284,0.80104,0.64865,0.70784,0.5221,0.94067,1.02612,1.06543,0.0003368,0.0003368,0.0003368
86,11558.5,0.81227,0.66649,1.12748,0.75379,0.65541,0.69855,0.52253,0.91477,1.0455,1.04943,0.000317,0.000317,0.000317
87,11689.9,0.80893,0.6736,1.12888,0.75672,0.64865,0.68949,0.496,0.94626,1.05659,1.07048,0.0002972,0.0002972,0.0002972
88,11826.6,0.80171,0.66083,1.12486,0.77467,0.62838,0.69112,0.50763,0.9204,1.0648,1.05096,0.0002774,0.0002774,0.0002774
89,11963.5,0.8051,0.65346,1.12489,0.83693,0.60811,0.69583,0.51723,0.90722,1.05058,1.04586,0.0002576,0.0002576,0.0002576
90,12100.3,0.79768,0.65171,1.11909,0.8172,0.59459,0.70842,0.53429,0.90478,1.01806,1.04405,0.0002378,0.0002378,0.0002378
91,12238.7,0.70836,0.67504,1.14266,0.85201,0.60811,0.71935,0.52817,0.92632,1.01107,1.05909,0.000218,0.000218,0.000218
92,12369.5,0.69239,0.64624,1.13047,0.80051,0.62838,0.70291,0.51939,0.95191,1.03236,1.06979,0.0001982,0.0001982,0.0001982
93,12500.2,0.68048,0.63692,1.12107,0.7985,0.67568,0.72931,0.52891,0.9179,1.02061,1.05227,0.0001784,0.0001784,0.0001784
94,12636.2,0.6889,0.62339,1.1268,0.8024,0.6585,0.73191,0.53176,0.96269,1.01104,1.07584,0.0001586,0.0001586,0.0001586
95,12772.5,0.67201,0.62088,1.11903,0.83863,0.63207,0.71661,0.52194,0.93379,1.03152,1.0567,0.0001388,0.0001388,0.0001388
96,12909,0.67135,0.61997,1.12102,0.78982,0.66017,0.71882,0.51331,0.93044,1.00763,1.06124,0.000119,0.000119,0.000119
97,13044.9,0.64798,0.60592,1.106,0.77504,0.67507,0.7106,0.52034,0.93684,1.0081,1.06247,9.92e-05,9.92e-05,9.92e-05
98,13182.9,0.65879,0.602,1.10655,0.82573,0.63514,0.72598,0.52035,0.95015,1.0029,1.07443,7.94e-05,7.94e-05,7.94e-05
99,13319.1,0.65903,0.60231,1.11007,0.82539,0.6388,0.71918,0.51995,0.9457,0.99677,1.07373,5.96e-05,5.96e-05,5.96e-05
100,13449.4,0.6513,0.59874,1.10803,0.8378,0.62819,0.73264,0.52819,0.93314,0.98765,1.06518,3.98e-05,3.98e-05,3.98e-05
