epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,4492.9,0.99315,0.89109,1.24247,0.72107,0.68123,0.68172,0.46635,1.10987,1.20586,1.17063,0.0009902,0.0009902,0.0009902
53,4576.56,0.99359,0.89718,1.23549,0.8534,0.62838,0.67998,0.47456,1.10149,1.17691,1.17169,0.0009704,0.0009704,0.0009704
54,4661.34,0.99919,0.88757,1.24706,0.81277,0.65541,0.68831,0.47539,1.16637,1.19404,1.18196,0.0009506,0.0009506,0.0009506
55,4748.22,0.99336,0.88877,1.23908,0.78527,0.64865,0.67961,0.48384,1.08067,1.19795,1.14179,0.0009308,0.0009308,0.0009308
56,4836.32,0.98341,0.86398,1.2293,0.83255,0.62838,0.69482,0.51083,1.08429,1.16067,1.15736,0.000911,0.000911,0.000911
57,4920.69,0.97433,0.86449,1.23448,0.83703,0.58108,0.67595,0.46523,1.08398,1.20473,1.15562,0.0008912,0.0008912,0.0008912
58,5006.56,0.97164,0.85105,1.22304,0.84971,0.60811,0.70172,0.4956,1.05844,1.19062,1.14474,0.0008714,0.0008714,0.0008714
59,5094.65,0.97075,0.85114,1.22928,0.749,0.66892,0.69423,0.4794,1.054,1.19593,1.13152,0.0008516,0.0008516,0.0008516
60,5178.07,0.97546,0.86828,1.2367,0.81653,0.65541,0.69453,0.49448,1.06618,1.1566,1.13658,0.0008318,0.0008318,0.0008318
61,5266.25,0.96056,0.85803,1.2211,0.76233,0.64865,0.68566,0.50847,1.03712,1.14404,1.15853,0.000812,0.000812,0.000812
62,5350.55,0.96125,0.8395,1.22239,0.82065,0.64926,0.69075,0.50417,1.00553,1.18166,1.11052,0.0007922,0.0007922,0.0007922
63,5438.87,0.9562,0.85078,1.21734,0.77277,0.63514,0.68259,0.49288,1.0195,1.17623,1.13701,0.0007724,0.0007724,0.0007724
64,5523.43,0.96688,0.85971,1.22636,0.81995,0.60135,0.68415,0.47766,1.07728,1.19803,1.17033,0.0007526,0.0007526,0.0007526
65,5611.67,0.95092,0.82445,1.21736,0.8425,0.62838,0.67207,0.47716,1.04612,1.13873,1.12872,0.0007328,0.0007328,0.0007328
66,5698.81,0.95099,0.851,1.21741,0.82861,0.65541,0.69367,0.50933,1.01885,1.10962,1.13129,0.000713,0.000713,0.000713
67,5783.67,0.9415,0.8348,1.22042,0.84117,0.61486,0.67503,0.48823,1.04747,1.14805,1.14275,0.0006932,0.0006932,0.0006932
68,5870.74,0.93146,0.82636,1.20506,0.87141,0.64102,0.69825,0.49407,1.05047,1.12498,1.11321,0.0006734,0.0006734,0.0006734
69,5957.02,0.93829,0.8484,1.21205,0.84487,0.62162,0.70997,0.51441,0.99663,1.10007,1.09897,0.0006536,0.0006536,0.0006536
70,6045.2,0.94391,0.83815,1.21526,0.83577,0.65541,0.71257,0.51527,1.01285,1.12537,1.14266,0.0006338,0.0006338,0.0006338
71,6130.64,0.92428,0.7925,1.19921,0.83702,0.62162,0.69102,0.4982,1.01541,1.09342,1.1296,0.000614,0.000614,0.000614
72,6218.61,0.92914,0.81615,1.20084,0.83126,0.62838,0.6756,0.50022,1.01465,1.12069,1.13074,0.0005942,0.0005942,0.0005942
73,6306.86,0.93841,0.81043,1.20709,0.83186,0.66856,0.70712,0.51063,1.01,1.10477,1.12278,0.0005744,0.0005744,0.0005744
74,6391.87,0.9207,0.80119,1.19801,0.80257,0.65921,0.68207,0.51613,1.003,1.09894,1.12527,0.0005546,0.0005546,0.0005546
75,6478.86,0.92101,0.8177,1.19856,0.84356,0.62838,0.69706,0.51341,1.0433,1.06712,1.17808,0.0005348,0.0005348,0.0005348
76,6567.75,0.91411,0.78562,1.19232,0.86974,0.61486,0.69559,0.50508,1.0541,1.10607,1.16064,0.000515,0.000515,0.000515
77,6652.17,0.91622,0.77966,1.19354,0.79724,0.64189,0.68332,0.5009,1.03281,1.11034,1.17099,0.0004952,0.0004952,0.0004952
78,6738.94,0.90638,0.77946,1.18858,0.77979,0.66994,0.70889,0.50813,1.01,1.09587,1.12297,0.0004754,0.0004754,0.0004754
79,6823.2,0.91051,0.77649,1.18632,0.79798,0.66722,0.6902,0.51101,0.99014,1.07673,1.11925,0.0004556,0.0004556,0.0004556
80,6910.95,0.90574,0.78069,1.18883,0.83823,0.63021,0.68264,0.50094,1.01103,1.12567,1.12241,0.0004358,0.0004358,0.0004358
81,6996.97,0.90332,0.76476,1.18032,0.81949,0.65541,0.68588,0.49126,0.97425,1.12475,1.10378,0.000416,0.000416,0.000416
82,7084.24,0.89991,0.77143,1.18484,0.81184,0.66892,0.69622,0.49858,0.99129,1.09293,1.1064,0.0003962,0.0003962,0.0003962
83,7171.45,0.88805,0.77606,1.17484,0.87405,0.62162,0.6966,0.49596,1.01297,1.1037,1.11348,0.0003764,0.0003764,0.0003764
84,7259.09,0.8931,0.77045,1.18647,0.85321,0.62162,0.7024,0.51146,0.9927,1.09754,1.09955,0.0003566,0.0003566,0.0003566
85,7345.48,0.88768,0.75169,1.18279,0.79341,0.67469,0.69527,0.51352,0.97818,1.06866,1.09953,0.0003368,0.0003368,0.0003368
86,7434.09,0.8861,0.75775,1.1748,0.83045,0.6619,0.71019,0.52224,0.96169,1.04709,1.0894,0.000317,0.000317,0.000317
87,7520.09,0.8838,0.76335,1.17853,0.84572,0.62838,0.69835,0.51229,0.99739,1.07241,1.12033,0.0002972,0.0002972,0.0002972
88,7608.49,0.87525,0.75528,1.17514,0.84616,0.63514,0.69549,0.51125,0.98676,1.08454,1.08843,0.0002774,0.0002774,0.0002774
89,7693.78,0.87033,0.75663,1.16921,0.80282,0.62838,0.70507,0.52102,0.95685,1.08555,1.10117,0.0002576,0.0002576,0.0002576
90,7780.36,0.85859,0.74843,1.16339,0.89099,0.60747,0.70908,0.51402,0.9746,1.05904,1.09857,0.0002378,0.0002378,0.0002378
91,7862.14,0.77928,0.77388,1.1905,0.86784,0.62119,0.71301,0.51956,0.97065,1.05435,1.11125,0.000218,0.000218,0.000218
92,7941.22,0.76424,0.75197,1.18439,0.86791,0.62162,0.71433,0.52629,0.96755,1.04428,1.11536,0.0001982,0.0001982,0.0001982
93,8020.06,0.75225,0.74336,1.17396,0.85116,0.62838,0.71916,0.52345,0.95965,1.04519,1.10306,0.0001784,0.0001784,0.0001784
94,8098.42,0.75785,0.73004,1.18084,0.82065,0.66216,0.7244,0.53023,0.95715,1.01962,1.09931,0.0001586,0.0001586,0.0001586
95,8178.5,0.74339,0.73304,1.17138,0.86721,0.63514,0.72557,0.53408,0.94262,1.01806,1.08932,0.0001388,0.0001388,0.0001388
96,8258.89,0.75342,0.71623,1.17569,0.90025,0.61486,0.73387,0.53382,0.94113,1.0142,1.07559,0.000119,0.000119,0.000119
97,8338.82,0.72998,0.70636,1.16775,0.92236,0.62162,0.73699,0.53638,0.929,1.0107,1.07665,9.92e-05,9.92e-05,9.92e-05
98,8417.8,0.72911,0.7087,1.15854,0.883,0.62162,0.72622,0.53149,0.94158,1.00915,1.08387,7.94e-05,7.94e-05,7.94e-05
99,8498.67,0.72818,0.70759,1.15904,0.92191,0.62162,0.73429,0.5311,0.94623,1.01028,1.08589,5.96e-05,5.96e-05,5.96e-05
100,8579.07,0.71917,0.70462,1.1548,0.82929,0.66892,0.73221,0.53227,0.93707,1.01097,1.08068,3.98e-05,3.98e-05,3.98e-05
