epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,84.7057,3.46367,3.43289,3.41131,0.08674,0.18243,0.04349,0.00923,3.2376,7.76739,2.55846,0.000663805,0.000663805,0.000663805
2,162.572,2.50289,2.50938,2.56341,0.16096,0.06081,0.04469,0.00942,2.90958,4.54731,2.17475,0.0013173,0.0013173,0.0013173
3,239.347,2.21256,2.22427,2.29771,0.13822,0.20049,0.10954,0.02744,2.6056,3.07956,2.17414,0.0019576,0.0019576,0.0019576
4,315.938,2.00911,1.99346,2.12335,0.20977,0.48649,0.14306,0.04246,2.25361,2.88866,1.99348,0.0019406,0.0019406,0.0019406
5,392.457,1.82649,1.80357,1.9732,0.23018,0.51351,0.19984,0.06193,2.27609,2.67995,2.02849,0.0019208,0.0019208,0.0019208
6,469.283,1.69261,1.69817,1.87492,0.26204,0.43428,0.20617,0.06918,2.30115,2.56257,2.01001,0.001901,0.001901,0.001901
7,546.189,1.59815,1.56651,1.79759,0.36664,0.45946,0.38501,0.16122,2.0086,2.16244,1.85,0.0018812,0.0018812,0.0018812
8,622.761,1.53297,1.48653,1.74039,0.45531,0.49324,0.40805,0.17924,2.05903,2.17215,1.88476,0.0018614,0.0018614,0.0018614
9,700.114,1.4914,1.42642,1.71432,0.47537,0.39189,0.39308,0.15539,1.99597,2.1652,1.79578,0.0018416,0.0018416,0.0018416
10,776.737,1.4425,1.37731,1.67079,0.50124,0.50251,0.39807,0.18535,1.80099,2.01681,1.67434,0.0018218,0.0018218,0.0018218
11,853.407,1.39065,1.34231,1.63114,0.42392,0.48649,0.32802,0.15561,1.81831,2.14894,1.62664,0.001802,0.001802,0.001802
12,930.433,1.37344,1.31256,1.61884,0.41603,0.50676,0.357,0.18351,1.75026,2.10031,1.57384,0.0017822,0.0017822,0.0017822
13,1007.45,1.35131,1.27864,1.60699,0.50436,0.48818,0.46335,0.21347,1.69267,1.97408,1.60102,0.0017624,0.0017624,0.0017624
14,1084.06,1.3183,1.23151,1.56086,0.49274,0.51351,0.42223,0.20977,1.79844,2.02065,1.61679,0.0017426,0.0017426,0.0017426
15,1160.37,1.26966,1.19622,1.535,0.42773,0.60811,0.38559,0.18262,1.60595,2.01427,1.45536,0.0017228,0.0017228,0.0017228
16,1237.77,1.26564,1.18103,1.52976,0.52428,0.50676,0.49965,0.27494,1.58496,1.82813,1.47781,0.001703,0.001703,0.001703
17,1315.43,1.21799,1.14382,1.49265,0.57087,0.56629,0.48848,0.28501,1.53764,1.86903,1.47585,0.0016832,0.0016832,0.0016832
18,1392.51,1.2118,1.13536,1.48746,0.55556,0.47297,0.49149,0.28816,1.53257,1.83456,1.46702,0.0016634,0.0016634,0.0016634
19,1469.16,1.21309,1.13257,1.49021,0.62173,0.56757,0.55272,0.33652,1.49971,1.78412,1.4562,0.0016436,0.0016436,0.0016436
20,1545.11,1.19311,1.09491,1.46959,0.72611,0.57323,0.58919,0.35594,1.48684,1.80338,1.45658,0.0016238,0.0016238,0.0016238
21,1622.13,1.17953,1.09436,1.4513,0.66303,0.48649,0.52837,0.33346,1.4441,1.7735,1.43685,0.001604,0.001604,0.001604
22,1699.36,1.15472,1.06393,1.43902,0.67347,0.58784,0.56515,0.36064,1.41999,1.67102,1.38771,0.0015842,0.0015842,0.0015842
23,1776.4,1.13235,1.0384,1.42845,0.6284,0.61702,0.5264,0.31892,1.49116,1.81589,1.41237,0.0015644,0.0015644,0.0015644
24,1853.11,1.13603,1.04366,1.4257,0.70551,0.56081,0.56125,0.3481,1.36228,1.74218,1.38422,0.0015446,0.0015446,0.0015446
25,1929.32,1.12263,1.01509,1.41061,0.73048,0.62838,0.59907,0.3832,1.36759,1.57874,1.3711,0.0015248,0.0015248,0.0015248
26,2005.75,1.10745,1.01365,1.39984,0.63623,0.59459,0.57375,0.34753,1.423,1.60273,1.38225,0.001505,0.001505,0.001505
27,2082.5,1.10372,1.01698,1.40006,0.68168,0.59327,0.55443,0.34117,1.37916,1.71467,1.35151,0.0014852,0.0014852,0.0014852
28,2159.3,1.10251,1.00886,1.39363,0.711,0.58784,0.62075,0.37635,1.41745,1.582,1.33195,0.0014654,0.0014654,0.0014654
29,2235.78,1.07317,0.98801,1.38054,0.72488,0.62309,0.61118,0.38224,1.38484,1.59966,1.36879,0.0014456,0.0014456,0.0014456
30,2312.55,1.0617,0.95933,1.3611,0.78174,0.58083,0.61051,0.39492,1.26684,1.59321,1.3045,0.0014258,0.0014258,0.0014258
31,2389.32,1.07639,0.96353,1.37261,0.67494,0.68243,0.58031,0.37182,1.29325,1.55828,1.31673,0.001406,0.001406,0.001406
32,2465.88,1.05626,0.95798,1.36035,0.72664,0.63514,0.62656,0.40078,1.29095,1.59445,1.32915,0.0013862,0.0013862,0.0013862
33,2542.22,1.05583,0.95613,1.36182,0.63962,0.63514,0.59736,0.38422,1.39397,1.60857,1.34901,0.0013664,0.0013664,0.0013664
34,2618.5,1.04232,0.93088,1.35422,0.64392,0.64865,0.58015,0.37352,1.27616,1.48523,1.29271,0.0013466,0.0013466,0.0013466
35,2694.15,1.01732,0.92843,1.33046,0.73062,0.58645,0.60557,0.38225,1.24476,1.46417,1.2597,0.0013268,0.0013268,0.0013268
36,2770.26,1.03193,0.93748,1.34423,0.73905,0.62162,0.6222,0.41271,1.30232,1.55806,1.311,0.001307,0.001307,0.001307
37,2846.47,1.00395,0.8998,1.32135,0.64028,0.66148,0.60859,0.40757,1.26485,1.53161,1.29203,0.0012872,0.0012872,0.0012872
38,2922.75,0.99856,0.90391,1.31221,0.65729,0.64189,0.62423,0.43426,1.20849,1.44464,1.28735,0.0012674,0.0012674,0.0012674
39,2998.33,0.99746,0.8993,1.32431,0.6988,0.63514,0.65949,0.45753,1.30602,1.45592,1.34631,0.0012476,0.0012476,0.0012476
40,3074.26,1.03122,0.9076,1.33818,0.68131,0.62162,0.61553,0.42962,1.20671,1.46465,1.29402,0.0012278,0.0012278,0.0012278
41,3149.77,0.99709,0.89215,1.31949,0.70553,0.66892,0.62002,0.42089,1.22656,1.47642,1.30182,0.001208,0.001208,0.001208
42,3224.4,0.9834,0.86992,1.30395,0.71924,0.64865,0.60473,0.41799,1.20251,1.42898,1.25502,0.0011882,0.0011882,0.0011882
43,3299.56,0.99785,0.88506,1.31704,0.75428,0.60135,0.64782,0.43042,1.22159,1.35253,1.26246,0.0011684,0.0011684,0.0011684
