epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,3208.96,1.00674,0.9176,1.28617,0.75011,0.66892,0.64586,0.43741,1.14936,1.33048,1.19349,0.001208,0.001208,0.001208
42,3287.07,1.00229,0.90299,1.27354,0.71335,0.64189,0.64562,0.43847,1.18934,1.28699,1.19056,0.0011882,0.0011882,0.0011882
43,3365.13,1.00829,0.90709,1.28559,0.76785,0.62838,0.6793,0.49548,1.08141,1.20976,1.1414,0.0011684,0.0011684,0.0011684
44,3443.21,1.01106,0.91371,1.2857,0.76404,0.64865,0.68861,0.4784,1.07846,1.20021,1.15197,0.0011486,0.0011486,0.0011486
45,3520.64,1.00964,0.88831,1.27811,0.82634,0.64189,0.68835,0.4849,1.113,1.29195,1.18545,0.0011288,0.0011288,0.0011288
46,3598.1,1.00924,0.88613,1.28974,0.72935,0.6373,0.65975,0.45596,1.1145,1.28604,1.18112,0.001109,0.001109,0.001109
47,3675.55,1.00304,0.8839,1.28501,0.80129,0.66892,0.68064,0.4814,1.10616,1.21799,1.16742,0.0010892,0.0010892,0.0010892
48,3752.95,1.00224,0.87589,1.26838,0.80918,0.64189,0.68732,0.48054,1.09879,1.17306,1.15374,0.0010694,0.0010694,0.0010694
49,3830.37,0.98331,0.86193,1.2619,0.75061,0.68243,0.65402,0.41456,1.21671,1.25857,1.20203,0.0010496,0.0010496,0.0010496
50,3907.87,0.98129,0.85851,1.25482,0.7683,0.66216,0.65921,0.46443,1.06084,1.20119,1.14768,0.0010298,0.0010298,0.0010298
51,3984.82,0.96728,0.84467,1.25297,0.7707,0.63588,0.68862,0.47134,1.07775,1.17704,1.14856,0.00101,0.00101,0.00101
52,4062.33,0.96539,0.85244,1.24859,0.80313,0.60644,0.67472,0.46685,1.0881,1.20323,1.15715,0.0009902,0.0009902,0.0009902
53,4139.28,0.96436,0.85805,1.247,0.88875,0.64772,0.70163,0.47692,1.11302,1.16555,1.19671,0.0009704,0.0009704,0.0009704
54,4216.42,0.96125,0.84201,1.2498,0.77378,0.67568,0.68434,0.45851,1.14421,1.19203,1.15897,0.0009506,0.0009506,0.0009506
55,4293.52,0.96835,0.84651,1.25528,0.8808,0.64189,0.6888,0.49401,1.0693,1.11365,1.13734,0.0009308,0.0009308,0.0009308
56,4370.13,0.95618,0.82879,1.23882,0.83304,0.65541,0.72112,0.50268,1.04108,1.14179,1.12486,0.000911,0.000911,0.000911
57,4447.44,0.9548,0.83252,1.2417,0.74926,0.65541,0.64162,0.45284,1.04451,1.16968,1.1301,0.0008912,0.0008912,0.0008912
58,4524.2,0.94248,0.81458,1.22848,0.74691,0.66892,0.69318,0.4792,1.06117,1.12614,1.12561,0.0008714,0.0008714,0.0008714
59,4601.11,0.9454,0.81875,1.23565,0.72849,0.68243,0.68874,0.4735,1.02696,1.14609,1.12149,0.0008516,0.0008516,0.0008516
60,4678.7,0.9523,0.82595,1.2447,0.83182,0.62162,0.66807,0.47547,1.05726,1.14002,1.13493,0.0008318,0.0008318,0.0008318
61,4756.56,0.93344,0.81494,1.22854,0.78286,0.64189,0.68455,0.48186,1.05804,1.16941,1.1682,0.000812,0.000812,0.000812
62,4834.42,0.92487,0.7982,1.22556,0.86694,0.66892,0.72122,0.50803,0.98059,1.0861,1.09769,0.0007922,0.0007922,0.0007922
63,4912.39,0.92519,0.81359,1.22294,0.79131,0.64052,0.6629,0.47584,1.01462,1.13875,1.12031,0.0007724,0.0007724,0.0007724
64,4990.3,0.93575,0.81381,1.23097,0.82326,0.62948,0.68782,0.48815,1.0268,1.16479,1.11849,0.0007526,0.0007526,0.0007526
65,5067.35,0.92224,0.78805,1.22384,0.84656,0.64865,0.69009,0.51295,0.97242,1.08757,1.07905,0.0007328,0.0007328,0.0007328
66,5145.52,0.91685,0.80713,1.21826,0.78806,0.64189,0.70737,0.51908,0.98108,1.09767,1.09979,0.000713,0.000713,0.000713
67,5222.9,0.915,0.7967,1.22314,0.81089,0.60843,0.69132,0.50538,1.02033,1.12304,1.10864,0.0006932,0.0006932,0.0006932
68,5300.55,0.90895,0.78252,1.21215,0.76723,0.68243,0.72917,0.52048,1.01645,1.07911,1.07079,0.0006734,0.0006734,0.0006734
69,5378.32,0.90765,0.8012,1.21754,0.78627,0.67116,0.72068,0.50981,0.99067,1.09443,1.09963,0.0006536,0.0006536,0.0006536
70,5456.11,0.91393,0.78559,1.22101,0.8488,0.63514,0.72369,0.52292,0.99956,1.10025,1.09345,0.0006338,0.0006338,0.0006338
71,5534.1,0.89429,0.75277,1.20645,0.87602,0.62162,0.71664,0.51649,0.98574,1.0823,1.11684,0.000614,0.000614,0.000614
72,5612.21,0.89622,0.77261,1.20196,0.78318,0.66892,0.70922,0.50218,1.00121,1.06552,1.10944,0.0005942,0.0005942,0.0005942
73,5690.93,0.89428,0.76541,1.202,0.73923,0.68956,0.70414,0.4956,0.99865,1.08974,1.10073,0.0005744,0.0005744,0.0005744
74,5768.76,0.8837,0.76324,1.19984,0.85044,0.62838,0.7062,0.52246,0.98987,1.0941,1.11568,0.0005546,0.0005546,0.0005546
75,5846.19,0.8868,0.78074,1.20403,0.88788,0.60811,0.741,0.52101,0.98129,1.04793,1.12949,0.0005348,0.0005348,0.0005348
76,5923.42,0.87834,0.74017,1.19042,0.7581,0.69878,0.71125,0.49643,0.99499,1.06531,1.11633,0.000515,0.000515,0.000515
77,6001.16,0.88643,0.74466,1.20007,0.87824,0.6336,0.72465,0.5076,0.98561,1.0532,1.11069,0.0004952,0.0004952,0.0004952
78,6079.04,0.86898,0.73629,1.19134,0.81914,0.64267,0.72075,0.5204,0.98051,1.05903,1.1029,0.0004754,0.0004754,0.0004754
79,6157.21,0.87587,0.73551,1.19079,0.83529,0.63514,0.71972,0.5288,0.97526,1.05183,1.11838,0.0004556,0.0004556,0.0004556
80,6235.81,0.86677,0.73496,1.18402,0.86452,0.63514,0.73564,0.52613,0.94632,1.06222,1.11117,0.0004358,0.0004358,0.0004358
81,6313.69,0.87392,0.72105,1.18334,0.86725,0.66212,0.72396,0.5252,0.9231,1.08039,1.07216,0.000416,0.000416,0.000416
82,6392.14,0.86372,0.73175,1.18324,0.79728,0.69595,0.72089,0.51273,0.95966,1.04429,1.09097,0.0003962,0.0003962,0.0003962
83,6470.04,0.84841,0.7289,1.17439,0.88586,0.63514,0.72942,0.51449,0.96071,1.03738,1.0885,0.0003764,0.0003764,0.0003764
84,6547.92,0.85465,0.72294,1.18215,0.81782,0.64865,0.71544,0.5071,0.9863,1.06028,1.08563,0.0003566,0.0003566,0.0003566
85,6625.64,0.84993,0.70446,1.17883,0.79429,0.67832,0.70903,0.50872,0.97063,1.03977,1.10039,0.0003368,0.0003368,0.0003368
86,6702.99,0.84631,0.70732,1.17287,0.80785,0.65541,0.70289,0.50968,0.95369,1.05945,1.08918,0.000317,0.000317,0.000317
87,6780.62,0.84413,0.71562,1.17777,0.85033,0.61486,0.70214,0.50389,0.977,1.07604,1.108,0.0002972,0.0002972,0.0002972
88,6858.57,0.83647,0.69859,1.17093,0.80663,0.62838,0.70156,0.51028,0.94341,1.06436,1.08647,0.0002774,0.0002774,0.0002774
89,6937.02,0.83798,0.70532,1.17289,0.82196,0.65541,0.72018,0.5196,0.94239,1.04448,1.09835,0.0002576,0.0002576,0.0002576
90,7015.21,0.82941,0.70011,1.16354,0.74158,0.67568,0.69498,0.50865,0.94144,1.05368,1.09008,0.0002378,0.0002378,0.0002378
91,7091.97,0.74097,0.72732,1.17433,0.82194,0.64189,0.70876,0.50909,0.94862,1.03124,1.09713,0.000218,0.000218,0.000218
92,7166.88,0.72332,0.70261,1.1648,0.79496,0.66216,0.70756,0.51388,0.92963,1.05365,1.07575,0.0001982,0.0001982,0.0001982
93,7242.18,0.70838,0.68823,1.15564,0.75247,0.68243,0.69782,0.51943,0.90797,1.03088,1.07224,0.0001784,0.0001784,0.0001784
94,7316.55,0.72307,0.67859,1.16807,0.79862,0.63514,0.71035,0.52461,0.91977,1.0163,1.08797,0.0001586,0.0001586,0.0001586
95,7391.26,0.70786,0.67366,1.15924,0.8929,0.61486,0.71942,0.52551,0.92807,1.01475,1.08586,0.0001388,0.0001388,0.0001388
96,7465.96,0.70795,0.66747,1.15764,0.83057,0.63514,0.71429,0.52221,0.94364,1.00553,1.10718,0.000119,0.000119,0.000119
97,7541.23,0.68867,0.65692,1.14255,0.88697,0.6363,0.72626,0.52648,0.92375,0.98988,1.08907,9.92e-05,9.92e-05,9.92e-05
98,7616.17,0.69562,0.64938,1.14632,0.85719,0.64892,0.72528,0.52679,0.92481,1.00676,1.09321,7.94e-05,7.94e-05,7.94e-05
99,7690.53,0.68937,0.65877,1.14344,0.83902,0.66892,0.73064,0.53083,0.93384,1.01638,1.09659,5.96e-05,5.96e-05,5.96e-05
100,7765.84,0.67815,0.64915,1.14023,0.85195,0.66892,0.72887,0.52527,0.93647,1.01107,1.09228,3.98e-05,3.98e-05,3.98e-05
