epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,3386.69,2.10614,1.99795,2.5489,0.71965,0.55503,0.62207,0.42959,2.27321,2.47402,2.34571,0.005743,0.005743,0.005743
45,3463.03,2.06702,1.94756,2.51927,0.7262,0.55556,0.62106,0.41656,2.36401,2.64397,2.39076,0.005644,0.005644,0.005644
46,3539.3,2.08323,1.9553,2.5492,0.67703,0.63737,0.60812,0.39824,2.33277,2.72024,2.37124,0.005545,0.005545,0.005545
47,3616.24,2.0762,1.96272,2.53999,0.68094,0.60811,0.60698,0.40186,2.30792,2.67358,2.33557,0.005446,0.005446,0.005446
48,3692.76,2.07251,1.92222,2.51026,0.77822,0.65541,0.65515,0.42608,2.30713,2.39852,2.33836,0.005347,0.005347,0.005347
49,3769.13,2.02996,1.88955,2.49133,0.79112,0.66216,0.67274,0.43836,2.31049,2.35663,2.34705,0.005248,0.005248,0.005248
50,3845.83,2.04712,1.84886,2.50021,0.66296,0.59808,0.60517,0.41524,2.24062,2.66127,2.32031,0.005149,0.005149,0.005149
51,3922.4,2.01365,1.84296,2.48728,0.72572,0.59459,0.65003,0.44895,2.25472,2.57437,2.33672,0.00505,0.00505,0.00505
52,3999.63,2.00999,1.87205,2.46888,0.67675,0.57998,0.61962,0.40895,2.30411,2.68769,2.3537,0.004951,0.004951,0.004951
53,4077.23,2.01126,1.89145,2.47935,0.73397,0.59656,0.6163,0.42116,2.21392,2.50678,2.26877,0.004852,0.004852,0.004852
54,4155.42,1.99855,1.85683,2.48105,0.69307,0.60135,0.61713,0.40341,2.41096,2.52614,2.36126,0.004753,0.004753,0.004753
55,4233.83,2.00442,1.85969,2.47113,0.65472,0.60811,0.61094,0.43957,2.07351,2.44925,2.26096,0.004654,0.004654,0.004654
56,4312.32,1.98632,1.82781,2.46305,0.71307,0.6045,0.6412,0.45555,2.18114,2.35651,2.22777,0.004555,0.004555,0.004555
57,4390.78,1.99031,1.79712,2.47268,0.82418,0.53378,0.62164,0.42682,2.2102,2.40427,2.26577,0.004456,0.004456,0.004456
58,4468.86,1.96605,1.76022,2.44681,0.69357,0.63514,0.65149,0.44722,2.14123,2.34435,2.29405,0.004357,0.004357,0.004357
59,4547.24,1.98334,1.7921,2.46618,0.71933,0.62838,0.65055,0.45,2.1807,2.46463,2.28885,0.004258,0.004258,0.004258
60,4624.98,1.99183,1.81986,2.47317,0.74474,0.56081,0.64669,0.4448,2.13636,2.49424,2.25681,0.004159,0.004159,0.004159
