epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,119.657,4.54356,4.13211,4.15937,0.00069,0.15541,0.00183,0.0005,4.79631,4.54029,4.15497,0.0701288,0.00331903,0.00331903
2,224.714,3.57042,3.10168,3.42634,0.02326,0.09459,0.01017,0.0017,3.58699,8.04283,2.75096,0.0400629,0.0065865,0.0065865
3,327.8,2.7259,2.54772,2.82883,0.06417,0.10135,0.03275,0.00668,3.32194,8.98852,2.68301,0.00993104,0.00978798,0.00978798
4,431.529,2.25894,2.18774,2.3893,0.1194,0.08784,0.04704,0.0126,2.80819,4.81904,1.98019,0.009703,0.009703,0.009703
5,535.969,1.88277,1.7388,2.03426,0.35482,0.38275,0.2495,0.07563,2.5993,2.27856,1.86798,0.009604,0.009604,0.009604
6,640.576,1.65859,1.55298,1.83544,0.32509,0.41216,0.23799,0.08689,2.40855,2.59494,1.82311,0.009505,0.009505,0.009505
7,745.518,1.52547,1.41132,1.70627,0.48707,0.51351,0.42628,0.17303,2.22439,2.04967,1.58815,0.009406,0.009406,0.009406
8,849.685,1.43524,1.32107,1.62338,0.55891,0.44595,0.42556,0.20033,2.01019,2.03584,1.66309,0.009307,0.009307,0.009307
9,953.967,1.36154,1.27639,1.57698,0.57738,0.52027,0.48626,0.2635,1.78797,1.89573,1.56908,0.009208,0.009208,0.009208
10,1058.6,1.30538,1.2284,1.52148,0.63349,0.53378,0.54557,0.29427,1.82352,1.89848,1.51375,0.009109,0.009109,0.009109
11,1162.67,1.2649,1.19214,1.4905,0.56367,0.54119,0.50156,0.26549,1.7774,1.9057,1.49389,0.00901,0.00901,0.00901
12,1266.65,1.24063,1.17872,1.47523,0.66035,0.47297,0.53356,0.30879,1.63887,1.8202,1.39669,0.008911,0.008911,0.008911
13,1370.85,1.20633,1.13945,1.4514,0.78152,0.52703,0.60302,0.35966,1.51796,1.65322,1.36913,0.008812,0.008812,0.008812
14,1474.95,1.18636,1.11392,1.41595,0.68626,0.55405,0.59109,0.33051,1.58919,1.76547,1.40043,0.008713,0.008713,0.008713
15,1579.64,1.1588,1.08464,1.40599,0.60819,0.53491,0.49916,0.27504,1.56277,1.7429,1.3881,0.008614,0.008614,0.008614
16,1684.46,1.1453,1.08256,1.38568,0.71505,0.54054,0.56037,0.33983,1.46639,1.63951,1.37924,0.008515,0.008515,0.008515
17,1788.52,1.12309,1.04896,1.37035,0.71421,0.57432,0.63257,0.4172,1.43192,1.52041,1.35663,0.008416,0.008416,0.008416
18,1892.55,1.10285,1.02719,1.35617,0.78661,0.56757,0.64502,0.41267,1.39728,1.41544,1.32415,0.008317,0.008317,0.008317
19,1996.7,1.11068,1.03987,1.35725,0.7345,0.56081,0.60756,0.39144,1.34129,1.5096,1.28289,0.008218,0.008218,0.008218
20,2102.63,1.08253,1.01172,1.33046,0.70696,0.65541,0.65111,0.43038,1.35379,1.433,1.33561,0.008119,0.008119,0.008119
21,2207.84,1.08024,1.00627,1.3369,0.69876,0.60135,0.61421,0.38768,1.32747,1.52021,1.26376,0.00802,0.00802,0.00802
22,2312.23,1.0698,0.97699,1.32408,0.64518,0.65118,0.61435,0.40497,1.27161,1.47503,1.2244,0.007921,0.007921,0.007921
