epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,130.432,3.41439,3.20907,3.34485,0.07224,0.20946,0.03376,0.00648,3.25004,22.4438,2.75776,0.000663805,0.000663805,0.000663805
2,261.524,2.50752,2.41745,2.59113,0.08227,0.33108,0.05748,0.01277,2.83507,3.6786,2.24875,0.0013173,0.0013173,0.0013173
3,395.23,2.19042,2.15111,2.3146,0.13539,0.5473,0.16259,0.03889,2.57022,3.23584,2.0266,0.0019576,0.0019576,0.0019576
4,529.77,1.95894,1.92942,2.1172,0.1511,0.37162,0.11498,0.03551,2.60056,2.64718,2.1599,0.0019406,0.0019406,0.0019406
5,658.953,1.75995,1.70243,1.92154,0.34812,0.45946,0.27386,0.08118,2.4291,2.58066,1.91614,0.0019208,0.0019208,0.0019208
6,793.409,1.64673,1.59733,1.82572,0.36248,0.35811,0.26445,0.07532,2.32478,2.41764,1.80926,0.001901,0.001901,0.001901
7,923.338,1.53971,1.45259,1.73369,0.36092,0.4527,0.37572,0.17152,2.15712,2.17172,1.84657,0.0018812,0.0018812,0.0018812
8,1054.69,1.46954,1.38505,1.67177,0.38514,0.49943,0.38166,0.16128,2.04079,2.3012,1.84013,0.0018614,0.0018614,0.0018614
9,1184.38,1.4171,1.32116,1.6318,0.38881,0.47712,0.3978,0.19736,1.87731,2.31212,1.69923,0.0018416,0.0018416,0.0018416
10,1319.95,1.37755,1.288,1.58525,0.4275,0.56081,0.38058,0.17129,1.86742,1.99399,1.66264,0.0018218,0.0018218,0.0018218
11,1448.9,1.32436,1.26726,1.55189,0.37955,0.44595,0.30624,0.13018,1.84915,2.32702,1.65022,0.001802,0.001802,0.001802
12,1578.92,1.3058,1.23388,1.54989,0.40322,0.55405,0.33808,0.17256,1.70647,2.0993,1.55342,0.0017822,0.0017822,0.0017822
13,1708.78,1.28386,1.20661,1.5322,0.50586,0.51878,0.41178,0.21966,1.65887,2.22458,1.56182,0.0017624,0.0017624,0.0017624
