epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,5822.33,1.95789,1.77387,2.49254,0.66511,0.62162,0.59369,0.40023,2.32817,2.66064,2.37581,0.00604,0.00604,0.00604
42,5963.9,1.94604,1.73444,2.46695,0.74506,0.52703,0.61569,0.43328,2.25062,2.54203,2.29245,0.005941,0.005941,0.005941
43,6105.69,1.92324,1.71993,2.46965,0.6101,0.61323,0.59856,0.42001,2.08381,2.64512,2.21996,0.005842,0.005842,0.005842
44,6247.37,1.94065,1.74657,2.48571,0.58573,0.64865,0.59173,0.41177,2.29491,2.56623,2.31822,0.005743,0.005743,0.005743
45,6388.87,1.92169,1.71787,2.4698,0.68063,0.57601,0.59473,0.40621,2.25865,2.5384,2.34953,0.005644,0.005644,0.005644
46,6530.67,1.9273,1.68433,2.4797,0.65145,0.59459,0.5798,0.39034,2.27092,2.70966,2.34673,0.005545,0.005545,0.005545
47,6673.11,1.9128,1.67155,2.47074,0.64131,0.64027,0.63019,0.42908,2.14041,2.56566,2.25675,0.005446,0.005446,0.005446
48,6814.82,1.92779,1.66117,2.4532,0.70034,0.66324,0.65784,0.45419,2.2039,2.37079,2.27561,0.005347,0.005347,0.005347
49,6956.55,1.89909,1.6255,2.43251,0.74468,0.65033,0.66359,0.4419,2.22345,2.5373,2.35251,0.005248,0.005248,0.005248
50,7099.55,1.88172,1.60983,2.43488,0.77088,0.61381,0.64265,0.43118,2.18023,2.466,2.34496,0.005149,0.005149,0.005149
51,7245.98,1.86344,1.6135,2.4259,0.69979,0.55125,0.58187,0.39786,2.17281,2.60518,2.31898,0.00505,0.00505,0.00505
52,7388.2,1.85248,1.61287,2.41154,0.66487,0.64189,0.58829,0.37213,2.32316,2.50971,2.36072,0.004951,0.004951,0.004951
53,7530.14,1.83993,1.60035,2.40394,0.71352,0.61486,0.64342,0.43374,2.21863,2.34689,2.27258,0.004852,0.004852,0.004852
54,7671.65,1.84319,1.5839,2.41392,0.70491,0.60811,0.64039,0.43251,2.09306,2.45477,2.2763,0.004753,0.004753,0.004753
55,7813.37,1.8326,1.58614,2.40371,0.66302,0.64865,0.60432,0.43271,2.09111,2.3902,2.27571,0.004654,0.004654,0.004654
56,7954.77,1.81647,1.55976,2.38581,0.63822,0.56081,0.56444,0.39188,2.24593,2.45162,2.311,0.004555,0.004555,0.004555
57,8096.62,1.82152,1.5448,2.3962,0.76761,0.60135,0.65793,0.47198,2.15346,2.24858,2.28188,0.004456,0.004456,0.004456
58,8238.9,1.79668,1.50597,2.37034,0.7003,0.62162,0.63541,0.45014,2.08908,2.24336,2.26555,0.004357,0.004357,0.004357
59,8380.54,1.81547,1.52932,2.39736,0.70317,0.57623,0.6048,0.42219,2.19957,2.50265,2.26575,0.004258,0.004258,0.004258
60,8521.78,1.82529,1.54098,2.39806,0.70774,0.65451,0.64637,0.40801,2.2981,2.46816,2.33369,0.004159,0.004159,0.004159
61,8663.58,1.79304,1.52107,2.36752,0.7327,0.6112,0.63866,0.42651,2.18258,2.475,2.28625,0.00406,0.00406,0.00406
62,8805.19,1.7735,1.47285,2.37157,0.70554,0.67568,0.69487,0.47996,2.06932,2.31866,2.22941,0.003961,0.003961,0.003961
63,8946.95,1.78046,1.49674,2.35584,0.6775,0.62838,0.63885,0.42744,2.1405,2.41297,2.28745,0.003862,0.003862,0.003862
64,9088.56,1.80442,1.50271,2.37449,0.764,0.63514,0.68697,0.46244,2.1283,2.31868,2.27557,0.003763,0.003763,0.003763
65,9230.86,1.76063,1.44393,2.36459,0.68697,0.62838,0.66265,0.45936,1.99551,2.32617,2.21045,0.003664,0.003664,0.003664
66,9372.77,1.76102,1.4896,2.36018,0.70753,0.63514,0.70329,0.47899,2.14189,2.28137,2.23629,0.003565,0.003565,0.003565
67,9514.98,1.75805,1.46355,2.36489,0.75641,0.62162,0.67624,0.47499,2.0651,2.27305,2.2296,0.003466,0.003466,0.003466
68,9657.23,1.72808,1.41057,2.33345,0.66042,0.68243,0.69385,0.48615,2.05038,2.21762,2.21313,0.003367,0.003367,0.003367
69,9799.16,1.73362,1.44043,2.33954,0.76009,0.64865,0.68128,0.46331,2.05122,2.28552,2.19435,0.003268,0.003268,0.003268
70,9941.07,1.73494,1.43392,2.3437,0.69368,0.60811,0.63563,0.45454,2.02133,2.30332,2.1936,0.003169,0.003169,0.003169
71,10083.2,1.72549,1.3807,2.33279,0.7615,0.62162,0.66685,0.46433,2.06561,2.33136,2.24004,0.00307,0.00307,0.00307
72,10225.3,1.71159,1.38323,2.31964,0.7264,0.63514,0.68288,0.47253,1.99457,2.21664,2.18709,0.002971,0.002971,0.002971
73,10369.5,1.70439,1.36919,2.31986,0.72024,0.62838,0.63133,0.44745,1.99514,2.36608,2.18622,0.002872,0.002872,0.002872
74,10511.1,1.68633,1.37017,2.30238,0.67663,0.65541,0.6527,0.48046,2.02017,2.34697,2.23545,0.002773,0.002773,0.002773
75,10653.2,1.70388,1.38668,2.32472,0.74614,0.58108,0.67884,0.47858,2.08771,2.36685,2.2772,0.002674,0.002674,0.002674
76,10795.7,1.67483,1.32585,2.3025,0.68943,0.66216,0.66313,0.45673,2.12294,2.38276,2.28193,0.002575,0.002575,0.002575
77,10937.5,1.67836,1.30455,2.30397,0.67965,0.64508,0.65168,0.46408,2.02096,2.34724,2.18679,0.002476,0.002476,0.002476
78,11079.2,1.64849,1.29568,2.29112,0.68558,0.62162,0.63986,0.45915,2.06467,2.29678,2.24728,0.002377,0.002377,0.002377
79,11220.9,1.65962,1.27201,2.28265,0.70501,0.65541,0.63756,0.46704,1.95628,2.33857,2.19012,0.002278,0.002278,0.002278
80,11362.6,1.63644,1.27154,2.26988,0.69971,0.62162,0.62135,0.45021,2.06329,2.41642,2.2442,0.002179,0.002179,0.002179
81,11504.7,1.6625,1.2817,2.28489,0.68792,0.67024,0.65379,0.49036,1.99463,2.2089,2.22041,0.00208,0.00208,0.00208
82,11646.5,1.62672,1.269,2.26716,0.73248,0.64752,0.66459,0.46428,2.02067,2.39149,2.2457,0.001981,0.001981,0.001981
83,11789,1.613,1.27089,2.26094,0.79037,0.6369,0.65858,0.46128,2.00186,2.3153,2.20305,0.001882,0.001882,0.001882
84,11931,1.62162,1.26388,2.27188,0.77159,0.62162,0.68344,0.47021,1.96871,2.20136,2.1827,0.001783,0.001783,0.001783
85,12073.1,1.60196,1.22546,2.26402,0.70435,0.66892,0.63851,0.42364,1.94803,2.36755,2.17268,0.001684,0.001684,0.001684
86,12215,1.59043,1.23055,2.24378,0.69874,0.64865,0.6318,0.45512,1.91025,2.32921,2.15635,0.001585,0.001585,0.001585
87,12357,1.58376,1.23825,2.24551,0.69892,0.65541,0.6184,0.43545,1.96243,2.38549,2.23092,0.001486,0.001486,0.001486
88,12499.5,1.57313,1.19564,2.24022,0.7558,0.60135,0.67591,0.47673,1.99171,2.26489,2.20134,0.001387,0.001387,0.001387
89,12641.9,1.58058,1.19621,2.24493,0.77844,0.66892,0.67908,0.47304,1.96337,2.27342,2.21868,0.001288,0.001288,0.001288
90,12783.9,1.55888,1.18307,2.22716,0.74391,0.62838,0.64614,0.44863,1.98244,2.35659,2.21841,0.001189,0.001189,0.001189
91,12926.5,1.30964,1.15061,2.18592,0.75602,0.64865,0.68705,0.47798,2.00813,2.27593,2.24262,0.00109,0.00109,0.00109
92,13067.6,1.27355,1.05785,2.15392,0.78618,0.61486,0.65622,0.47712,1.95356,2.30547,2.24021,0.000991,0.000991,0.000991
93,13208.8,1.24665,1.03519,2.13168,0.82816,0.61871,0.6746,0.48108,1.94017,2.25773,2.20328,0.000892,0.000892,0.000892
94,13350.1,1.2585,1.00673,2.152,0.73488,0.64189,0.66766,0.48272,1.90583,2.25323,2.20424,0.000793,0.000793,0.000793
95,13492.4,1.22115,1.0028,2.13442,0.8038,0.63514,0.68205,0.50293,1.92698,2.24861,2.22578,0.000694,0.000694,0.000694
96,13634,1.21497,0.98222,2.12598,0.80684,0.59459,0.6709,0.49069,1.89947,2.35841,2.22493,0.000595,0.000595,0.000595
97,13775.3,1.19811,0.96982,2.11213,0.8287,0.58784,0.67773,0.50176,1.90003,2.28927,2.21003,0.000496,0.000496,0.000496
98,13916.8,1.19139,0.975,2.10175,0.69785,0.65541,0.66322,0.47951,1.8617,2.38213,2.19125,0.000397,0.000397,0.000397
99,14057.9,1.18941,0.98259,2.10458,0.80901,0.58784,0.67001,0.4878,1.90433,2.36974,2.22715,0.000298,0.000298,0.000298
100,14199.3,1.16272,0.93911,2.08995,0.80604,0.61776,0.67797,0.48061,1.91559,2.36797,2.22658,0.000199,0.000199,0.000199
