epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4562.25,0.9768,0.87928,1.24244,0.81296,0.60135,0.67533,0.49317,1.10049,1.24759,1.17499,0.0011882,0.0011882,0.0011882
43,4658.2,0.98995,0.88608,1.25962,0.75265,0.63737,0.67238,0.47784,1.11765,1.2885,1.18754,0.0011684,0.0011684,0.0011684
44,4755.7,0.98612,0.89354,1.2547,0.75575,0.64811,0.70352,0.5106,1.07659,1.21267,1.15129,0.0011486,0.0011486,0.0011486
45,4850.43,0.97994,0.87408,1.25508,0.76848,0.68243,0.69011,0.50076,1.09896,1.30726,1.18764,0.0011288,0.0011288,0.0011288
46,4945.91,0.99572,0.87436,1.26411,0.79836,0.58855,0.66259,0.47081,1.10075,1.30181,1.19371,0.001109,0.001109,0.001109
47,5040.45,0.97625,0.86335,1.25309,0.71495,0.64399,0.67813,0.48407,1.16428,1.24106,1.18364,0.0010892,0.0010892,0.0010892
48,5135.99,0.97707,0.85826,1.23998,0.78634,0.60811,0.64866,0.4707,1.14067,1.29284,1.23458,0.0010694,0.0010694,0.0010694
49,5230.32,0.9619,0.8401,1.23421,0.79933,0.64596,0.6924,0.50206,1.06947,1.26231,1.15946,0.0010496,0.0010496,0.0010496
50,5324.98,0.95428,0.83214,1.22511,0.81494,0.61486,0.68541,0.50541,1.08617,1.22523,1.16748,0.0010298,0.0010298,0.0010298
51,5418.78,0.95104,0.82521,1.22949,0.78151,0.6767,0.72308,0.51144,1.11069,1.20754,1.18168,0.00101,0.00101,0.00101
52,5513.68,0.94561,0.83045,1.22443,0.73125,0.68024,0.66732,0.47964,1.10583,1.25474,1.18498,0.0009902,0.0009902,0.0009902
53,5608.64,0.93365,0.83518,1.21611,0.86087,0.63514,0.70741,0.52353,1.049,1.18242,1.14616,0.0009704,0.0009704,0.0009704
54,5705.58,0.94334,0.82443,1.22607,0.76785,0.64865,0.70107,0.50365,1.10597,1.18743,1.17271,0.0009506,0.0009506,0.0009506
55,5804.79,0.94658,0.82295,1.22279,0.79858,0.66972,0.72433,0.52569,1.05097,1.13311,1.1416,0.0009308,0.0009308,0.0009308
56,5903.42,0.92681,0.80199,1.20806,0.80726,0.68243,0.73301,0.53544,1.01464,1.10184,1.10403,0.000911,0.000911,0.000911
57,6002.01,0.92777,0.8012,1.21294,0.84401,0.62148,0.69721,0.51565,1.03079,1.15067,1.10492,0.0008912,0.0008912,0.0008912
58,6099.99,0.91855,0.79299,1.20755,0.78537,0.64282,0.72029,0.52203,1.05733,1.12431,1.11525,0.0008714,0.0008714,0.0008714
59,6198.74,0.92255,0.79804,1.21425,0.76991,0.65541,0.69327,0.5006,1.09178,1.23648,1.1375,0.0008516,0.0008516,0.0008516
60,6297.85,0.92656,0.8079,1.21616,0.81632,0.66892,0.74205,0.53429,1.01884,1.12287,1.12552,0.0008318,0.0008318,0.0008318
61,6394.76,0.91273,0.80591,1.19905,0.81899,0.64189,0.71885,0.51625,1.07758,1.13429,1.16061,0.000812,0.000812,0.000812
62,6493.92,0.9079,0.78602,1.1991,0.79499,0.62162,0.69893,0.51375,1.06087,1.14371,1.15552,0.0007922,0.0007922,0.0007922
63,6590.1,0.91107,0.79435,1.19945,0.84516,0.62162,0.70109,0.51477,1.08635,1.13826,1.17422,0.0007724,0.0007724,0.0007724
64,6686.1,0.92082,0.79834,1.20811,0.77867,0.66216,0.71176,0.51181,1.0731,1.18057,1.14444,0.0007526,0.0007526,0.0007526
65,6781.2,0.90559,0.77087,1.20515,0.82919,0.64189,0.7232,0.5275,1.00123,1.08598,1.10051,0.0007328,0.0007328,0.0007328
66,6876.88,0.90688,0.79345,1.20157,0.8554,0.63953,0.73967,0.50056,1.118,1.13536,1.18289,0.000713,0.000713,0.000713
67,6972.25,0.88623,0.77201,1.19484,0.80079,0.65541,0.71265,0.50452,1.05699,1.1611,1.15527,0.0006932,0.0006932,0.0006932
68,7066.6,0.88579,0.76858,1.18501,0.81155,0.64016,0.72141,0.51471,1.05966,1.1456,1.13685,0.0006734,0.0006734,0.0006734
69,7161.19,0.88501,0.787,1.19129,0.88692,0.64865,0.7498,0.52846,1.02301,1.09895,1.11948,0.0006536,0.0006536,0.0006536
