epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,118.258,3.51625,3.35162,3.42344,0.12343,0.09459,0.03976,0.00781,3.24205,7.34789,2.5631,0.000663805,0.000663805,0.000663805
2,220.314,2.54343,2.49014,2.61095,0.08389,0.23649,0.06042,0.01189,2.86054,4.29852,2.15101,0.0013173,0.0013173,0.0013173
3,320.464,2.18921,2.18223,2.31308,0.21103,0.24324,0.14282,0.0322,2.64918,2.94327,2.0971,0.0019576,0.0019576,0.0019576
4,419.839,1.9601,1.92652,2.10434,0.40837,0.34459,0.27145,0.06647,2.47677,2.3902,1.92753,0.0019406,0.0019406,0.0019406
5,518.305,1.78438,1.73126,1.96214,0.26166,0.36398,0.19299,0.05637,2.32651,2.60476,2.06515,0.0019208,0.0019208,0.0019208
6,616.674,1.65361,1.59598,1.85143,0.34724,0.41892,0.26441,0.10125,2.19179,2.34962,1.8761,0.001901,0.001901,0.001901
7,715.593,1.52467,1.46108,1.73393,0.19911,0.43243,0.22163,0.08828,2.18375,2.37787,1.87885,0.0018812,0.0018812,0.0018812
8,814.426,1.46294,1.4158,1.67651,0.38135,0.26658,0.26416,0.12268,2.22865,2.6662,1.91353,0.0018614,0.0018614,0.0018614
9,913.767,1.40705,1.34971,1.63448,0.3498,0.50676,0.34068,0.16949,1.88712,2.17734,1.74743,0.0018416,0.0018416,0.0018416
10,1012.72,1.36075,1.29805,1.58226,0.63325,0.49324,0.45771,0.24004,1.88865,1.97883,1.73945,0.0018218,0.0018218,0.0018218
11,1111.88,1.32695,1.27545,1.562,0.5474,0.40541,0.44033,0.24362,1.81196,1.96729,1.69239,0.001802,0.001802,0.001802
12,1210.75,1.29121,1.24704,1.53457,0.49794,0.57432,0.4815,0.26212,1.67764,2.01345,1.58932,0.0017822,0.0017822,0.0017822
13,1310.39,1.25525,1.20359,1.50882,0.72855,0.52703,0.53131,0.26371,1.71567,1.9075,1.57554,0.0017624,0.0017624,0.0017624
14,1409.66,1.24605,1.16501,1.4796,0.79147,0.52703,0.57704,0.32593,1.65073,1.75288,1.5124,0.0017426,0.0017426,0.0017426
15,1508.85,1.20211,1.14371,1.45549,0.72974,0.58384,0.6018,0.33287,1.57838,1.64497,1.5,0.0017228,0.0017228,0.0017228
16,1608.72,1.20165,1.12203,1.44938,0.71863,0.57432,0.58934,0.33783,1.61339,1.66391,1.53428,0.001703,0.001703,0.001703
17,1718.7,1.16985,1.11293,1.43015,0.65305,0.58108,0.5682,0.3372,1.49357,1.88922,1.47689,0.0016832,0.0016832,0.0016832
18,1833.17,1.14788,1.08283,1.41071,0.73753,0.59459,0.62901,0.38234,1.43043,1.60559,1.47449,0.0016634,0.0016634,0.0016634
19,1931.37,1.16108,1.08846,1.42367,0.75785,0.59212,0.6245,0.37962,1.46044,1.59039,1.40877,0.0016436,0.0016436,0.0016436
20,2029.72,1.14411,1.05643,1.39665,0.80638,0.60811,0.6571,0.42285,1.41782,1.56926,1.40975,0.0016238,0.0016238,0.0016238
21,2128.52,1.12984,1.04774,1.39021,0.69739,0.61486,0.62496,0.37949,1.45389,1.56502,1.43914,0.001604,0.001604,0.001604
22,2226.24,1.10097,1.01,1.37666,0.75687,0.58897,0.6067,0.38715,1.39597,1.58649,1.4113,0.0015842,0.0015842,0.0015842
23,2325.06,1.09119,1.00472,1.36297,0.61602,0.66216,0.63057,0.40864,1.34459,1.65179,1.39584,0.0015644,0.0015644,0.0015644
24,2423.46,1.08391,0.99643,1.35818,0.70198,0.64189,0.64042,0.39908,1.38497,1.46188,1.38106,0.0015446,0.0015446,0.0015446
25,2520.59,1.07344,0.97415,1.34169,0.73962,0.61417,0.65092,0.42707,1.32466,1.47769,1.36974,0.0015248,0.0015248,0.0015248
26,2618.69,1.06087,0.97434,1.34133,0.66507,0.69595,0.6766,0.44558,1.32472,1.427,1.33846,0.001505,0.001505,0.001505
27,2717.35,1.04983,0.96982,1.32485,0.75166,0.62162,0.64272,0.41283,1.36663,1.47605,1.37526,0.0014852,0.0014852,0.0014852
28,2816.48,1.05823,0.97647,1.32235,0.75872,0.57367,0.64447,0.42948,1.34086,1.37313,1.32691,0.0014654,0.0014654,0.0014654
29,2914.31,1.03485,0.94545,1.31989,0.77173,0.62838,0.62786,0.42068,1.25151,1.48977,1.31255,0.0014456,0.0014456,0.0014456
30,3013.11,1.01846,0.9244,1.29777,0.79629,0.61486,0.65166,0.44314,1.20411,1.44021,1.2647,0.0014258,0.0014258,0.0014258
31,3112.26,1.03308,0.92879,1.31423,0.7905,0.61486,0.62765,0.43727,1.23406,1.36862,1.325,0.001406,0.001406,0.001406
32,3211.3,1.01288,0.92645,1.30033,0.7922,0.61486,0.68456,0.48113,1.16944,1.37673,1.26718,0.0013862,0.0013862,0.0013862
33,3309.68,1.01247,0.9207,1.30061,0.79746,0.61486,0.66436,0.44164,1.181,1.43578,1.27198,0.0013664,0.0013664,0.0013664
34,3408.37,1.00019,0.90027,1.28796,0.78694,0.64865,0.6515,0.43392,1.21011,1.41164,1.29045,0.0013466,0.0013466,0.0013466
35,3506.86,0.99157,0.89042,1.28196,0.6846,0.62162,0.60032,0.38471,1.29132,1.45918,1.33373,0.0013268,0.0013268,0.0013268
36,3604.77,0.98777,0.89024,1.28201,0.69363,0.64865,0.60859,0.40283,1.22309,1.51296,1.27453,0.001307,0.001307,0.001307
37,3702.75,0.96774,0.86382,1.2617,0.80495,0.61347,0.6579,0.45711,1.15852,1.38263,1.26185,0.0012872,0.0012872,0.0012872
38,3801.3,0.96233,0.87492,1.26227,0.75374,0.64865,0.64853,0.47824,1.1398,1.31204,1.24999,0.0012674,0.0012674,0.0012674
39,3899.99,0.9635,0.86898,1.26481,0.77595,0.66892,0.69245,0.47755,1.17208,1.34836,1.24255,0.0012476,0.0012476,0.0012476
40,3997.56,0.98986,0.87035,1.27377,0.63833,0.68243,0.64275,0.44587,1.19008,1.32382,1.25878,0.0012278,0.0012278,0.0012278
41,4096.42,0.94648,0.86035,1.25361,0.79998,0.62156,0.66285,0.47495,1.11525,1.32613,1.25451,0.001208,0.001208,0.001208
42,4194.59,0.94861,0.84547,1.24591,0.69011,0.68919,0.69637,0.48156,1.18003,1.24974,1.25313,0.0011882,0.0011882,0.0011882
43,4292.17,0.94846,0.84394,1.25333,0.71422,0.69595,0.69058,0.48532,1.09956,1.27455,1.21788,0.0011684,0.0011684,0.0011684
44,4391.19,0.95252,0.84912,1.25704,0.76313,0.65306,0.69475,0.50809,1.10709,1.23904,1.20198,0.0011486,0.0011486,0.0011486
45,4489.96,0.94666,0.82884,1.24869,0.82707,0.62838,0.63937,0.44285,1.12153,1.35522,1.22129,0.0011288,0.0011288,0.0011288
46,4588.92,0.95287,0.82728,1.25468,0.77757,0.61412,0.66325,0.4658,1.1082,1.34119,1.22661,0.001109,0.001109,0.001109
47,4687.28,0.93388,0.82447,1.24522,0.80523,0.65541,0.69554,0.4903,1.13109,1.2598,1.23457,0.0010892,0.0010892,0.0010892
48,4786.41,0.93722,0.81126,1.23428,0.78717,0.63514,0.66381,0.47274,1.12074,1.29157,1.21965,0.0010694,0.0010694,0.0010694
49,4884.62,0.92504,0.79178,1.23045,0.72136,0.61486,0.64084,0.42969,1.15652,1.29389,1.30061,0.0010496,0.0010496,0.0010496
50,4982.18,0.92201,0.79013,1.22601,0.76906,0.65541,0.69179,0.46767,1.09326,1.24058,1.17873,0.0010298,0.0010298,0.0010298
51,5080.37,0.91207,0.78695,1.22669,0.69356,0.68243,0.68791,0.49684,1.05984,1.22451,1.21604,0.00101,0.00101,0.00101
52,5178.73,0.90738,0.78921,1.21666,0.71623,0.68243,0.65424,0.45173,1.08512,1.30881,1.19613,0.0009902,0.0009902,0.0009902
53,5277.03,0.90597,0.79483,1.21576,0.79149,0.64189,0.68081,0.47835,1.05431,1.26981,1.19648,0.0009704,0.0009704,0.0009704
54,5375.3,0.90726,0.78931,1.22028,0.74192,0.66042,0.66837,0.48068,1.09764,1.28421,1.21432,0.0009506,0.0009506,0.0009506
55,5474.73,0.91255,0.78638,1.21873,0.79719,0.63744,0.67094,0.49846,1.05757,1.25502,1.22385,0.0009308,0.0009308,0.0009308
56,5574,0.89379,0.76704,1.20842,0.82222,0.68243,0.73144,0.54034,1.02764,1.13459,1.17957,0.000911,0.000911,0.000911
57,5673.62,0.89445,0.7643,1.21205,0.81028,0.63514,0.71774,0.52632,1.01907,1.16014,1.15226,0.0008912,0.0008912,0.0008912
58,5771.61,0.89065,0.7484,1.20619,0.74596,0.66892,0.71175,0.51174,1.0811,1.19646,1.1792,0.0008714,0.0008714,0.0008714
59,5870.77,0.8875,0.75696,1.20908,0.79502,0.64865,0.68289,0.49194,1.07185,1.1882,1.20638,0.0008516,0.0008516,0.0008516
60,5969.66,0.89166,0.75823,1.2119,0.82811,0.63514,0.68815,0.46838,1.11995,1.2575,1.22154,0.0008318,0.0008318,0.0008318
61,6068.62,0.87333,0.75327,1.1949,0.78262,0.68112,0.69825,0.49189,1.0725,1.18907,1.1705,0.000812,0.000812,0.000812
62,6166.91,0.87484,0.73382,1.19535,0.75703,0.65265,0.67713,0.51467,1.02631,1.19515,1.16769,0.0007922,0.0007922,0.0007922
63,6265.91,0.86332,0.73957,1.19031,0.78228,0.64865,0.70811,0.49215,1.06914,1.14554,1.20027,0.0007724,0.0007724,0.0007724
64,6365.11,0.88101,0.75614,1.20057,0.79755,0.61223,0.6994,0.50855,1.07005,1.2089,1.19377,0.0007526,0.0007526,0.0007526
65,6463.67,0.86287,0.71929,1.19234,0.76548,0.6837,0.70826,0.51524,1.05684,1.13687,1.18172,0.0007328,0.0007328,0.0007328
66,6562.02,0.87232,0.74614,1.19072,0.85964,0.62075,0.73745,0.55063,1.04658,1.13061,1.15545,0.000713,0.000713,0.000713
67,6660.83,0.86136,0.733,1.19621,0.8235,0.61486,0.72425,0.53176,1.02619,1.15808,1.16197,0.0006932,0.0006932,0.0006932
68,6759.89,0.84927,0.71822,1.17977,0.70041,0.72664,0.70056,0.49992,1.03732,1.1918,1.18485,0.0006734,0.0006734,0.0006734
69,6857.55,0.85612,0.72959,1.18827,0.70129,0.69797,0.73471,0.52481,1.06942,1.17696,1.19727,0.0006536,0.0006536,0.0006536
70,6956.01,0.85694,0.72147,1.18825,0.70541,0.68243,0.69096,0.51705,1.02165,1.23003,1.15938,0.0006338,0.0006338,0.0006338
71,7055.07,0.83908,0.6944,1.17547,0.79067,0.62838,0.68303,0.52746,0.97772,1.15824,1.13688,0.000614,0.000614,0.000614
72,7153.83,0.83818,0.7021,1.17357,0.76362,0.69595,0.71043,0.52572,1.00027,1.13263,1.16064,0.0005942,0.0005942,0.0005942
73,7252.46,0.84297,0.69867,1.17676,0.80643,0.6756,0.70832,0.5243,1.00823,1.19559,1.14016,0.0005744,0.0005744,0.0005744
74,7351.95,0.83615,0.69459,1.17054,0.75276,0.68243,0.72208,0.51911,1.03768,1.11746,1.18385,0.0005546,0.0005546,0.0005546
75,7451.54,0.82934,0.70655,1.17133,0.82403,0.62838,0.71736,0.52933,1.0085,1.14339,1.15469,0.0005348,0.0005348,0.0005348
76,7549.72,0.82582,0.67486,1.1647,0.78805,0.67832,0.7065,0.5091,1.03137,1.18532,1.16333,0.000515,0.000515,0.000515
77,7648.55,0.83487,0.67167,1.17082,0.78428,0.68783,0.71901,0.52846,0.98045,1.10972,1.15769,0.0004952,0.0004952,0.0004952
